Review,AMBIENCE,QUALITY,PRICES,LOCATION,SERVICE
"Khác xa với những gì tôi đọc trên mạng. Phòng tôi đặt không tốt như những phòng khác. Ngoại trừ vấn đề phòng ốc, tôi thấy phục vụ tốt và cảnh quan đẹp.",0,1,0,0,1
"Ngoài những vị trí, tiện nghi, của khách sạn hoàn toàn tốt thì thái độ phục vụ của nhân viên khách sạn chưa nhiệt tình chu đáo. Nhà vệ sinh bố trí chưa hợp lý. Đặt qua Mytour thì giá cả rẻ hơn. Tôi hoàn toàn hài lòng khi chọn dịch vụ này.",1,1,1,1,1
"Khách sạn này chưa đạt được mức 4 sao. Phòng không có két sắt , trà ,coffee thậm chí giấy ăn cũng không có nên rất bất tiện. N hân viên không phục vụ chu đáo cho lắm.",1,1,0,0,1
"Mình đặt phòng cho đoàn nên chất lượng cũng tương đối ổn, phù hợp với mức giá như vậy.Tôi ở đây ko có vấn đề gì cả",0,1,1,0,0
"- Lễ tân: nhiệt tình chu đáo. - Phòng: bố trí bên trong hợp lý, hài hòa tạo cảm giác thỏa mái, thiết bị tương đối đầy đủ, nếu như bố trí điều hòa 2 chiều thì thật tuyệt vời, vì nhu cầu đi nghỉ mùa đông, xuân có thể tăng dần. - Nếu như khách sạn có dịch vụ rửa xe ô tô ngay trong khuôn viên khách sạn thì thật thuận lợi cho khách, nếu có thêm dịch vụ trông ô tô miễn phí quá tuyệt vời. Nếu trở lại Cửa Lò, nhất định chọn Sài Gòn Kim Liên Resort để nghỉ. Chúc Sài Gòn Kim Liên Resort ngày càng phát triển.",1,1,0,0,1
"khách sạn tốt, vị trí thuận tiện tắm biển và đi lại. nhân viên phục vụ khá ổn,tôi và gia đình hài lòng về khách sạn này.",0,0,0,1,1
"Khách sạn rất sạch sẽ và mọi thứ bày biện rất đẹp. Tiện nghi phòng đầy đủ và sang trọng. Nhân viên quá nhiệt tình và thân thiện. Mức giá rất tốt, phù hợp với mọi đối tượng. Cảm ơn Mytour",1,1,1,0,1
"Tôi thấy phòng khu New Garden hơi ọp ẹp, cửa giả không được tốt nhưng nói chung phòng ốc cũng sạch sẽ sáng sủa, ks có vị trí ần biển nên rất tiện đi lại. Cảm ơn Mytour đã hỗ trợ chúng tôi.",1,1,0,1,0
"Giường ngủ khá chắc chắn nhưng thiếu hệ thống nước nóng, điều này thực sự cần thiết đối với những du khách đi phượt bằng xe máy như chúng tôi.",1,1,0,0,0
"Phòng ốc khách sạn nói chung tương ứng với giá tiền đề ra. Tuy nhiên có vài vấn đề nên khắc phục ngay: Phòng có mảng tường bị thấm đã sửa chữa nhưng để lại vết ố rất phản cảm Hôm đầu tiên vào nhận phòng đặc mùi ve vữa, nên khử mùi phòng trước khi giao cho khách Bữa ăn buffet 250/ngàn người chưa tương xứng số tiền bỏ ra, tiệc đề kéo dài từ 6h-9h nhưng 7h đã hết đồ, việc bổ sung đồ ăn đòi hỏi mặc cả thương lượng lằng nhằng không giống 1 bữa buffet. Biền Cửa lò nên học tập Đà Nẵng tăng cường tuyên truyền người dân tiếp giữ vệ sinh chung, không thải chất phế thải ra bờ biển hoặc gần bờ rất mất cảm tình, xe máy nước lượn vè vè vào sâu trong bãi tắm. Tự mình không tôn trọng khách làm sao khách tôn trọng đến với mình được.",0,0,1,0,0
"Sạch sẽ, chất lượng tốt nhưng đồ ăn tại dịp nghỉ lễ 2/9 không nhiều lắm",0,1,0,0,0
"phòng hơi cũ, trang thiết bị không được hiện đại so với tiêu chuẩn 4 sao",1,1,0,0,0
"chất lượng cũng tương đối ổn, phù hợp với mức giá như vậy.Tôi ở đây ko có vấn đề gì cả",0,1,1,0,0
Chúng tôi đã có kỳ nghỉ tuyệt vời tại khách sạn.Resort tuy không mới nhưng sạch sẽ và đồ dùng sang trọng.Nhân viên nhiệt tình chu đáo.,1,1,0,0,1
"mọi thứ nơi đây chúng tôi cảm thấy tương đối hài lòng, vị trí tiện lợi tiện nghi, biển đẹp . phục vụ chu đáo.",0,1,0,1,1
"Trước hết, khu resort không có bãi biển riêng nhưng khách sạn lại gần biển điều này khiến chúng tôi cảm thấy thất vọng. Chúng tôi đi nghỉ mát 5 ngày tại đây. Ngày đầu tiên khi nhận phòng, căn phòng tràn ngập mùi sơn, điều này thật là khó chịu. Chúng tôi đề nghị đổi phòng và tiếp tục nhận được căn phòng ẩm thấp khiến chúng tôi không hài lòng chút nào. Nhân viên nên hướng dẫn chúng tôi nên đi đâu, làm thế nào để đón xe. Có 1 nhân viên đã tỏ thái độ không lịch sự khi chúng tôi hỏi danh sách dịch vụ phòng. Tôi đề nghị họ sửa chữa wifi đến 5 lần, ngay sau đó thì nhân viên an ninh đến và báo rằng sẽ trở lại sau 5p, nhưng rồi cũng chẳng thấy đâu. Hồ bơi thì khá bẩn.",0,1,0,0,1
"resort này có thể nói là tốt nhất ở cửa lò , bọn trẻ nhà tôi rất thích , nhân viên phục vụ nhiệt tình",0,1,0,0,1
"Vị trí tốt, gần bờ biển, cảnh quan đẹp. Tuy nhiên phòng thực tế khác với hình dung của tôi.",0,0,0,1,0
"Vị trí Sài Gòn Kim Liên Resort - Cửa Lò đẹp, hạ tầng cơ sở vật chất chưa thể đạt 4* Đội ngũ buồng phòng tốt làm vệ sinh phòng hàng ngày rất sạch, bộ phận lễ tân cần chọn lọc những người có kỹ năng giao tiếp và sắc thái chuyên nghiệp hơn nữa (có một nam lễ tân rất kém về việc đó) để tạo hình ảnh tốt cho khách sạn.",0,1,0,1,1
"Tôi đi rất nhiều khách sạn và resort 4 sao nhưng Sài Gòn Kim Liên Resort - Cửa Lò là nơi tiện nghi nhất, dù nội thất không mới bằng những nơi mới xây cất nhưng toát lên vẻ sang trọng từ salon, nội thất gỗ cho đến phòng tắm có bồn tắm nằm, với đa phần diện tích op đá hoa cương.Tôi thích nơi này và sẽ trở lại vào dịp gần đây",1,1,0,0,0
"Gần bãi tắm đẹp, trung tâm",0,0,0,1,0
"Bữa ăn sáng Giá phòng 1tr8/đêm khá đắt so với các dịch vụ ở khách sạn. Hồ bơi nhỏ, phòng chưa được sạch, các dịch vụ đi kèm chỉ có bữa sáng.",0,1,1,0,0
Khong co dich vu giai tri ve dem Hinh anh thuc te khong dung voi quang cao ten mang Thai do phuc vu cua nhan vien,0,1,0,0,0
"- Thiết kế kiến trúc tuyệt đẹp, phong cảnh lãng mạn - Phòng ngủ sạch sẽ và sang trọng - Ấn sáng cực ngon với nhiều lựa chọn Khách sạn ngăn nắp, chỉnh chu chứng tỏ được quản lý chặt chẽ và nghiêm túc. Khách hàng được quan tâm chăm sóc. Thái độ phục của nhân viên nhã nhặn chu đáoChúng tôi đã có những ngày nghỉ tuyệt vời ở đây. Chắc chắn chúng tôi sẽ quay lại",0,1,0,0,1
"bai bien dep, thai do phuc vu tot, phong dep Yen tinh, phu hop voi khong gian nghi duong, bai bien dep, phong co view dep. Tuy nhien an sang it mon, gia do an cao, khong co phuc vu xe vao thanh pho",0,1,1,0,1
"Địa điểm nghỉ dưỡng tốt nhất Quy Nhơn. Phòng ốc tạm ổn cho một khách sạn 4 sao Bờ biển sóng to không tắm được, khách sạn nội thất hơi cũ nhưng sạch sẽ, nhân viên nhiệt tình .",1,0,0,0,1
"Bãi biển tuyệt đẹp. Thiết kế đẹp và Ấn tượng . Phong cảnh từ phòng nghỉ nhìn ra biển tuyệt vời. Cực kỳ hài lòng với khu nghỉ dưỡng này. Bãi biển đẹp, phòng rộng, thiết kế độc đáo và hợp lý. Sân vườn, bể bơi, khu spa rất đẹp và hoàn toàn hài hoà với thiên nhiên. Cảm giác rất Thanh thản khi sống tại đây. Ăn sáng ngon. Tuy vậy giá đồ ăn quá cao so với một khu nghỉ bốn sao: cơm rang 160k một chén nhỏ, đĩa xào khoảng 250k, bánh xèo 160k một phần 2 chiếc nhỏ, Trà đá 42,500đ một ly! Nếu không muốn ăn ở resort thì sẽ phải đi Quy Nhơn hoặc Xuân Hải đều rất xa , khoảng 12 km tương đương 500 - 600k tiền taxi khứ hồi. Có thể vì cách xa trung tâm như vậy nên giá đồ ăn ở đây đắt gấp ba ở trung tâm mà khách vẫn phải chấp nhận. Giá phòng hợp lý có kèm dịch vụ spa và masage miễn phí ( đặt phòng qua Agoda) . Khu vực spa thiết kế đặc biệt ấn tượng.Chắc chắn gia đình tôi sẽ đến đây nhiều lần nữa.",0,1,1,1,0
"Sạch, đẹp, nhân viên nhiệt tình Khách sạn rất đẹp, nhân viên nhiệt tình, thân thiện.",0,0,0,0,1
"Phòng rộng, gần bờ biển Chúng tôi hài lòng về chuyến đi, hy vọng lần sau khi đến, đồ ăn sẽ phục vụ đa dạng hơn! Lời khuyên về mua sắm: Nếu đi du lịch mua sắm thì không nên chọn nơi này",0,0,0,1,0
"Resort rat yen tinh va lang man Ki nghi vui va thuc ky thu vi , day la vung bien thuc su lang mang va rat dep, va toi se tro lai day khi du lich den quy nhon",0,1,0,0,0
"AVANI Quy Nhơn Resort & Spa rất đẹp. Phòng và tiện nghi trong phòng được bố trí rất hợp lý. Bãi biển và khung cảnh xung quanh đẹp tuyệt vời. Đây là resort đẹp nhất mà tôi từng ở. Tuy nhiên, ăn sáng chủ yếu được nấu theo phong cách Châu Âu nên không có nhiều lựa chọn cho khách Việt.",1,1,0,0,0
"Thời gian lưu trú ngắn nhưng gia đình cảm thấy enjoy khi nghỉ tại AVANI Quy Nhơn Resort & Spa, nhân viên gần gũi, thân thiện, tự nhiên (đây là điều mình nhận thấy rõ nhất), không gian yên tĩnh, thiết kế và nói thật nhẹ nhàng, phóng khoáng. Chỉ có điều khăn tắm cũ quả (không phù hợp với tiêu chuẩn 4 sao), và chút xíu bất tiện nữa là đi ra ngoài ăn hỏi xã. Tuy nhiên, mình sẽ quay lại đây nếu gia đình đi nghỉ ở QuY Nhơn. Cảm ơn!",1,1,0,1,1
"Nhìn chung mình thoải mái khi ở Life. Phòng đẹp, rộng rãi, nhân viên thân thiện và chuyên nghiệp.Mình chỉ mong thực đơn của Life phong phú thêm một chút.",0,0,0,0,1
"Resort được xây dựng khá lâu nhưng nơi này vẫn gìn giữ được những nét đẹp của riêng mình. Tôi ấn tượng với lối kiến trúc của resort. Bãi biển riêng sạch, đẹp. Tôi thích dạo biển và nghe tiếng sóng biển vỗ về vào mỗi đêm. Spa, massage chuyên nghiệp, và có rất nhiều loại để tôi lựa chọn và tôi thật sự thư giãn rất nhiều sau những ngày làm việc căng thẳng. Món ăn ngon, phục vụ tốt, nhân viên thân thiện. Tôi thật sự đã có kỳ nghỉ trọn vẹn bên gia đình. Mong có dịp quay lại Quy Nhơn sớm. Cảm ơn Chudu đã tư vấn cho tôi nơi này. Các bạn chu đáo và tôi sẽ giới thiệu với bạn bè tôi.",0,1,0,0,1
"Tôi đã có một kỳ nghỉ trọn vẹn khi làm một tour qua dải đất miền Trung. Đến Quy Nhơn tôi ở Life Wellness, không khí trong lành, yên tĩnh, thích hợp nghỉ dưỡng. Lúc chúng tôi đến còn có welcome drink chào mừng khách. Nhân viên thân thiện, phục vụ nhanh và chu đáo. Giám đốc khách sạn còn hỏi thăm chúng tôi về kỳ nghỉ như thế nào, rất thân thiện. Nhà hàng của resort nấu ăn cũng rất tuyệt. Thủ tục check in nhanh, check out có phần hơi chậm. Nhưng với tôi mọi thứ ở đây đều ổn. Cảm ơn toàn thể nhân viên và giám đốc khách sạn đã giúp cho gia đình tôi kỳ nghỉ trọn vẹn.",0,1,0,0,1
"Bãi biển đẹp, hồ bơi lớn, khu vườn đáng yêu. Các nhân viên rất thân thiện và chăm sóc tận tình.",0,1,0,0,1
"Avani Quy Nhơn Resort & Spa có vị trí cảnh đẹp phù hợp với gia đình đi nghỉ dưỡng. Đồ ăn của Resort rất ngon (gia đình tôi đã ăn theo set menu chọn trước của Resort), nhân viên nhẹ nhàng và thân thiện. Khung cảnh của Resort đẹp và yên tĩnh. Các phòng đều có hướng biển và Resort có cho mượn xe đạp để đi dạo quanh. Gia đình chúng tôi có một kỳ nghỉ tốt tại đây. Đáng để lựa chọn khi đến Quy Nhơn.",0,1,0,0,1
"Đây là lần thứ hai tôi chọn Avani Quy Nhơn Resort & Spa làm nơi nghỉ dưỡng cho gia đình mình. Tôi rất thích nơi này, nhất là spa.",0,1,0,0,0
"Đây thực sự là một khu nghỉ mát tuyệt vời, lái xe một chút từ sân bay Quy Nhơn về trung tâm, nhưng nếu bạn muốn hoàn toàn thư giãn trong một khung cảnh lãng mạn chắc chắn nên đến thăm khu nghỉ mát này!",0,0,0,1,0
"Rất dễ chịu khi nghỉ tại một khách sạn lớn tại một địa điểm đẹp, cộng với Quế Nhơn là một viên ngọc chưa được khám phá, khách sạn vận chuyển xe buýt nhỏ miễn phí vào ngày chủ nhật và thứ Tư.",0,1,0,1,0
"Cực kỳ hài lòng với khu nghỉ dưỡng này. Bãi biển đẹp, phòng rộng, thiết kế độc đáo và hợp lý. Sân vườn, bể bơi, khu spa rất đẹp và hoàn toàn hài hoà với thiên nhiên. Cảm giác rất Thanh thản khi sống tại đây. Ăn sáng ngon. Giá phòng hợp lý có kèm dịch vụ spa và masage miễn phí . Khu vực spa thiết kế đặc biệt ấn tượng. Chắc chắn gia đình tôi sẽ đến đây nhiều lần nữa. Cảm ơn Mytour đã đưa ra sự tư vấn hợp lý.",0,1,1,0,0
Qua những ngày nghỉ dưỡng tại resort đã đem lại cho mình 1 cảm giác rất thoải mái. Phong cảnh đẹp và con người thân thiện làm cho mình có được cảm giác thân thiện và ấn tượng. Rất hy vọng có dịp trở lại đây,0,0,0,0,1
"Địa điểm lý tưởng, nhân viên phục vụ tuyệt vời, phòng sạch sẽ, thức ăn không thể chê vào đâu, tôi đã có một kỳ nghỉ tuyệt vời tại khách sạn Life Wellness quy nhơn!",0,1,0,1,1
"Dịch vụ spa và massage tuyệt vời, với khung cảnh tuyệt đẹp và nhân viên lịch sự chu đáo. Thiết kế giản dị nhưng rất chăm chút của resort tạo nên một không gian thư thái nhưng không kém phần sang trọng. Phù hợp cho những gia đình thích sự thanh tao và yên tĩnh",0,1,0,0,1
"Chúng tôi ở lại đây trong một ngày cuối tuần và đã thực sự ấn tượng với vị trí và cơ sở ở đây. Các phòng rất đẹp và sạch sẽ, rộng rãi. Phòng tắm có 1 cải gương dài đủ để nhìn, và view đẹp ra biển. Thật không may tất cả mọi người trên bãi biển có lẽ có thể nhìn thấy bạn nếu bạn không kéo rèm..:)) Bãi biển cát trắng tuyệt đẹp và mặt biển khá phẳng lặng và độc đáo mát mẻ. khi thủy triều lên, bạn có thể đi bộ dọc theo đường bờ biển đẹp. Thiết kế và trang trí trang nhã. Các dịch vụ chậm một chút và đôi khi chúng ta phải tìm kiếm một người nào đó để đặt hàng hoặc nhận được hóa đơn . Các đồ ăn ngon.. Điều tốt nhất trên thực đơn là burger. Chúng tôi cũng đã có một bữa tiệc buffet hải sản OK. Các bữa ăn sáng rất tốt - một ngày ăn sáng tự chọn.",1,1,0,1,1
Đồ ăn đắt và không ngon Bãi biển riêng của resort rất sạch sẽ và riêng tư,0,1,1,0,0
"Bãi biển của AVANI Quy Nhơn Resort & Spa có mùi tanh của cá. Phòng gym hơi xa, đi lại khó khăn. Chỉ có 1 xe điện, xe bị hư bình là thôi luôn. Trời lại mưa nên khá bất tiện.",0,1,0,0,0
Nhiều dốc.thiếu nhân viên bãi biển. Phòng ngủ thiết kế đẹp.ăn sáng nấu ngon miệng,0,1,0,0,1
"Khách sạn vắng tối rất sợ, wifi kém, 11h30 lễ tân đã gọi điện yêu cầu trả phòng, kh",0,1,0,0,1
"Hồ bơi đẹp, phòng ốc rộng rãi, bãi biển đẹp Kỳ nghỉ tuyệt vời. Phòng đẹp và tiện nghi, rộng rãi. Hồ bơi đẹp và có bãi biển riêng. Nhân viên thân thiện. Tuy nhiên, tốc độ wifi rất chậm và song wifi chập chờn. Thức ăn sáng vẫn còn đơn điệu, không ngon lắm! Nhạc ở quầy Bảr chưa hay và không lôi cuốn",0,1,0,0,1
"Khung cảnh đẹp, đầy hoa và tiếng chim, nhân viên thân thiện, tiện nghi Khách sạn đẹp hơn hình trên trang web, đầy hoa và tiếng chim nên mình thấy rất gần gũi với thiên nhiên, phòng sạch sẽ, tiện nghi, nhân viên rất thân thiện. Khách sạn không ồn ào thích hợp nghỉ dưỡng.Lần sau tôi cũng sẽ chọn nơi này!",0,0,0,0,1
"Vị trí đẹp, Thức ăn ngon, Phòng view đẹp",0,1,0,1,0
"Phòng đẹp rộng rãi, bãi biển sạch, hồ bơi sạch đẹp Tất cả đều tốt, hài lòng duy nhất vị trí trên đồi dốc nên phải lên xuống nhiều bậc thang",0,1,0,1,0
"Ăn sáng, nhân viên phục vụ, phòng nghỉ, giá phòng Tôi đến nghỉ tại resort này 3 ngày 2 đêm với vợ và con. Nhân viên phục vụ rất tốt, từ khâu tiếp đón, dịch vụ tại nhà hàng, hồ bơi... tất cả đều rất thân thiện. Phòng nghỉ sạch đẹp, đầy đủ tiện nghi, hồ bơi sạch sẽ nhưng bãi biển thì không tắm được (có thể do biển động sóng hơi lớn, nước không đc trong xanh). Vị trí của một số phòng cách khá xa nhà hàng, lên xuống dốc nên nếu có em bé (phải bế) thì hơi mệt. Nhưng nhìn chung là rất hài lòng khi nghỉ tại resort Poshanu.",1,1,0,0,1
"Phong bay tri dep mat, rong rai. Ho boi tuong doi dep. Nhan vien phuc vu tot. Moi thu deu tot, nhan vien than thien. An uong o resort gia phai chang tuy nhien do an nau hoi man. Resort co nhieu bac thang len xuong nen ca nha vua duoc tam bien vua duoc tap the duc.Phong cua khach san trang tri dep. Mua nay mua nen co nhieu muoi nhung khach san cung trang bi nhang muoi va phong co man de tranh muoi.Phong co nhieu cua va buoi sang mo cua de nghe song bien vo that la thich thu.",1,1,1,0,1
"Phòng ốc, bãi biển, ăn sáng Phòng rộng đẹp, tuy nhiên nhiều bậc thang, leo rất mệt, bãi biển đẹp.",0,1,0,0,0
"phòng đẹp, tầm nhìn biển, giá hợp lý Rất tốt, phòng rất to và đẹp, tầm nhìn biển, vườn cây cảnh rất đẹp, hồ bơi to và sạch sẽ, ăn sáng khá phù hợp và thay đổi hằng ngày",0,1,1,0,0
"Thiết kế đẹp, phòng đẹp, cảnh đẹp Ở Poshanu, ta như về với làng quê Việt Nam, phòng ốc thiết kế đẹp, yên tĩnh, gần gũi với thiên nhiênHồ bơi rộng, gần biển, là địa điểm tốt cho gia đình nghỉ ngơi, giá cả vừa phải",0,1,1,1,0
"phòng còn rất mới, thiết kế lạ mắt. KS có hồ bơi đẹp. Khách sạn mới đưa vào sử dụng đầu năm 2013 nên phòng còn rất mới, phòng bungalow rất rộng rãi, có ban công sea view. Tuy nhiên, vì KS nằm trên đồi cao nên đi lại rất mệt nhất là người già và trẻ em. KS không có sân chơi cho trẻ em vì địa hình đồi dốc, toàn bậc thang. KS có hồ bơi người lớn và trẻ em rất sạch và đẹp, có hồ mát xa riêng. Bãi biển tắm chung với bãi của The Cliff resort. KS không có dịch vụ giải trí ở bãi biển. Vị trí đối diện Sealink nên mất 10p đi bộ là đến Hoa Viên và Cay Bàng. Kết luận: KS phù hợp với couple",0,1,0,1,0
"- Poshanu Resort có vị trí hơi xa trung tâm nhưng cũng gần 1 số nhà hàng có tên tuổi- Sàn gỗ trong phòng hơi trầy, cảm giác sàn không sạch sẽ cho lắm- Phòng tắm phòng Seaview bungalow hơi chật chội, bù lại balcon rộng rãi, ngắm biển rất thích- Khăn tắm hơi cũ, đã ngả màu- Nhân viên thân thiện, nhanh nhẹn, niềm nở, và sẵn lòng hỗ trợ, đáp ứng yêu cầu của khách - Bữa ăn sáng khá phong phú, có thay đổi thực đơn theo ngày, có cháo và súp nấu khá ngon, thích hợp cho gia đình có em bé- Hồ bơi đẹp, quang cảnh resort đẹp- Dịch vụ ăn uống tại phòng chưa đa dạng và thuận tiện, menu chỉ có set cơm mấy món và phải đặt cho 2 người trở lên- Thủ tục nhận phòng, trả phòng nhanh chóng",1,1,0,1,1
"Gia đình tôi hài lòng với kỳ nghỉ 3 ngày ở Poshanu Resort. Resort có thiết kế phòng và khuôn viên đẹp, phong cách ấn tượng, đặc biệt là view từ phòng nghỉ có thể nhìn ra 3 hướng. Nhân viên thân thiện, chu đáo, bể bơi và bãi biển tốt. Tuy nhiên, vị trí hơi xa trung tâm phù hợp với nghỉ dưỡng, đường đi trong khuôn viên hơi dốc, bãi biển gần kè hơi nguy hiểm, đồ ăn sáng không được phong phú. Cảm ơn Chudu24 đã gợi ý và chu đáo đặt phòng!",0,1,0,1,1
"Cảm ơn Chudu24 đã sắp xếp phòng rất tốt cho gia đình chúng tôi. Resort đẹp, hồ bơi đẹp, nói chung rất tốt. Chỉ duy nhất là resort hơi dốc, đi lên đi xuống khá mỏi chân. Resort có bài đã chạy ra biển đẹp, gia đình chúng tôi chụp rất nhiều hình.",0,1,0,0,0
"Mình có 1 kỳ nghỉ cuối tuần vui vẻ ở Poshanu. Nói chung mọi thứ đều ok: phòng ốc rộng rãi, sạch sẽ, không gian yên tĩnh, view đẹp, nhân viên nhiệt tình, vui vẻ. Hồ bơi có cả hồ nhỏ cho em bé. Đồ ăn sáng hơi ít món nhưng mình nghĩ cũng phù hợp vì số lượng phòng và khách không nhiều, ăn trưa và tối thì ăn cũng được.Tuy nhiên lúc mình đi thì biển không đẹp lắm, có nhiều tảo đỏ, hơi tiếc. Mình ở phòng Deluxe Sea View, khu vực giường ngủ cao hơn sàn nhà (chắc khoảng 70-80 cm) làm mình không thích, tạo khoảng cách giữa khu ngủ và khu ngồi chơi giải trí, không phù hợp nếu có trẻ nhỏ, mấy loại phòng khác thì xem lại trong hình thì hình như ko có như vậy. Và đường đi lên xuống khá dốc, đúng như Chudu đã tư vấn, hơi mệt khi có em bé. :)Cảm ơn Chudu và Poshanu.",0,1,0,0,1
"Đầu tiên xin gửi lời cám ơn Chudu24 đã giúp mình book phòng rất nhanh chóng và đã tư vấn nhiêt tình để mình có thể chọn được nơi nghỉ ngơi như ý.Tiếp theo là sự hài lòng đối với Poshanu Resort. a. Phòng nghỉ rất đẹp, sạch sẽ, nội thất sang trọng nhưng ấm cúng, tạo cảm giác như ở nhà, rất thoải mái. b. View từ phòng nhìn ra biển rất rất đẹp. c. Bãi biển rất sạch, đẹp, yên tĩnh, an ninh. d. Buffet sáng tuy ko quá nhiều món nhưng món nào cũng ngon, gia đình mình rất hài lòng về bữa ăn sáng ở đây. e. Nhân viên rất thân thiện, dễ thương. Mình có em bé dưới 2 tuổi khá hiếu động và 1 bạn nhân viên đã giúp mình giữ bé để gia đình có thể ăn sáng. f. Chỉ có 1 điều hơi ngại đó là đê xuống được bãi biển thì phải đi xuống con dốc cao. Mình được xếp phòng ở cao nhất nên xuống bãi biển hay quay trở lên đều khá mệt. Lần sau đến Mũi Né gia đình mình sẽ tiếp tục chọn Poshanu. Cám ơn Poshanu Resort và Chudu24.Uyên",1,1,0,0,1
"Resort mới, phòng đẹp không gian thích hợp thư giãn . Nhân viên nhiệt tình vui vẻ, đồ ăn cũng tạm ổn, món lẩu thái rất ngon.Có dịp sẽ quay lại ;)))",0,1,0,0,1
"Đồ ăn sáng Poshanu Resort bình thường, giá cao so với chất lượng, nước uống tệ nhất là chanh dây uống vào hoàn toàn không phải chanh dây. Máy lạnh không đủ lạnh buổi trưa ở trong phòng nóng vô cùng, máy lạnh phải một ngựa rưỡi mới được.",1,1,1,0,0
"Cảm ơn chudu24 đã book phòng cho chúng tôi. Gia đình đã có kỳ nghỉ thật ấm cúng và hạnh phúc. Phòng rộng rãi, sạch sẽ và thoáng mát. Trong lúc chờ nhận phòng, tôi được mời một ly chanh dây rất ngon. Nhà hàng nấu ăn ngon, nhân viên ân cần, niềm nở. Hồ bơi rộng, sạch, trẻ con nhà tôi rất thích. Bãi biển sạch, thích hợp nghỉ dưỡng. Thiết kế của Resort theo kiểu bậc tam cấp nên phù hợp với gia đình trẻ.",0,1,0,0,1
"Chúng tôi đến Poshanu vào ngày 30 Tết. Và được nhận phòng tốt ngoài sức tưởng tượng. Poshanu giao tôi đúng phòng như đã đánh dấu trong hợp đồng chứ ko như khách sạn ở Đà Lạt đưa tôi phòng khác. Tôi rất hài lòng về phòng ốc, khung cảnh thì quá đẹp, đồ ăn ổn, hồ bơi rất sạch, phòng ít muỗi thậm chí không có. Bãi biển sạch tuy nhiên nhiều đá ngầm nên ít người tắm. Nhà hàng phục vụ khuya. Thức ăn tương đối ngon. Buffet sáng tương đối ổn chứ chưa được chăm chút kỹ lưỡng. Nói chung tôi hài lòng. Cảm ơn Chudu24 rất nhiều :)",0,1,0,0,0
"Kiến trúc resort lạ, view đẹp, phòng ốc sạch sẽ, rộng rãi. Tuy resort nằm trên đời nhưng đó lại là 1 ưu điểm của resort vì làm cho kiến trúc của resort khác lạ so với những resort khác. Nhân viên thân thiện, vui vẻ. Tuy nhiên bữa ăn tối gia hơi đắt và thức ăn nấu chưa được ngon lắm, nếu giá cả hợp lý hơn tôi nghĩ các bạn sẽ thu hút được khách ở tại resort sẽ ăn ở nhà hàng của mình mà không đi ra ngoài ăn. Hẹn gặp lại lần sau. Cảm ơn Tiên bên Chudu24 đã giúp tôi book phòng suôn sẻ.",0,1,1,0,1
"1) Dịch vụ và thái độ nhân viên cực kỳ tốt, đáng giá 6 sao. Từ nhân viên tiếp tân, buồng, hồ bơi, bãi biển, thậm chí cả bảo vệ. Phòng dọn dẹp mỗi ngày rất sạch. Nhờ đem room amenities rất nhanh2) Ăn sáng rất ngon, đa dạng, và ưu điểm lớn nhất là đều thay đổi nhiều món mỗi ngày3) Ăn trưa và tối cũng khá ngon nhưng giá mắc quá, cả đồ ăn lẫn đồ uống đều mắc. Nếu giá giảm thêm được chừng 30%-40% thì sẽ ở luôn trong resort khỏi đi ra ngoài, vì cơ sở vật chất khá đầy đủ và tiện nghi4) Resort mới, đẹp, cơ sở vật chất tốt, room và amenities chất lượng cao. Hồ bơi đẹp và có chiều dài lý tưởng. Phần đông resorts tương tự chỉ có hồ bơi nhỏ xíu5) Bãi biển cần được dọn vỏ ốc thường xuyên hơn thì mới tắm được6) Di chuyển bên trong resort có độ dốc nên có thể không phù hợp lắm với người thể lực yếu hoặc ... làm biếng. Nhưng đối với chúng tôi là những người thích vận động, thì rất thích7) Nhân viên Chudu24 phụ trách nhanh và nhiệt tình nhưng hơi ẩu, cần cẩn thận hơn",1,1,1,0,1
"Tôi đã có 2 ngày nghĩ rất vui và vừa ý, đặc biệt là với resort Poshanu nói riêng. Là một resort mới nên nhìn chung resort khá đẹp và tỉ mỉ đến từng chi tiết. Lối kiến trúc lạ mặt và hết sức thông minh trong việc bày trí làm cho resort có một nét rất riêng. Nhân viên phục vụ thì rất tâm lý, tận tình và hiểu chuyện. Tôi được upgrade phòng lên thành lên premium mà không mất tiền do nhân viên muốn phòng của tôi và bạn tôi được ở gần nhau. Buffer sáng cũng khá ngon do resort biết cách thêm vào một số món phá cách giữa các món thông dụng của resort. Có lẽ ở đây có một hệ thống quản lý khá tốt nên tôi thấy dù chúng tôi đi ngày thường nhưng sự phục vụ vẫn không bị thờ ơ, tôi rất thích điểm này của resort. Tôi đi khá nhiều resort ở Phan Thiết nhưng nếu bạn muốn một resort đẹp với giá cả cũng đẹp và phục vụ cũng ok thì tôi nghĩ bạn nên thử Poshanu !",0,1,1,0,1
"Poshanu là nơi tuyệt vời nghỉ dưỡng- phòng đẹp , thiết kế lạ mắt- Hồ bơi đẹp : Hồ bơi lớn và 1 hồ bơi trẻ em , 1 hồ massage . Nước hồ rất sạch .- thức ăn sáng phong phú, ngon .chỉ 1 khuyết điểm nhỏ vì khách sạn ngay đồi,nên đi lên đi xuống nhiều bậc thang không phù hợp với người lớn tuổi .",0,1,0,0,0
