Review,AMBIENCE,QUALITY,PRICES,LOCATION,SERVICE
"ở đây đúng nghĩa chất lượng. Con nào con nấy to sụ mà lại rất ngọt kiểu đồ biển luôn. Giá cả thì cũng tạm chấp nhận được.Hào né: 68k/ phần(6 con hào+ trứng + bánh mì)Phần ăn được dọn ra lúc còn nóng xèo xèo. Phần nước sốt thì ngào ngạt mùi, chấm bánh mì ăn chung là mê luôn  Ăn xong luôn rồi cứ ngẩn ngơ vì không biết nước sốt họ đã làm như thế nào gồm nguyên liệu gì luôn í. Ngòn ngọt mằn mặn cay cay",0,1,3,0,0
"Ở đây ghiền nhất là gỏi, trộn thấm cực kì ngon. Nước mắm gừng pha mặn mặn ngọt ngọt, ớt cay cay chấm vịt ăn siêu đã. Thịt vịt ở đây siêu ngon, chắc và dai vừa phải, ko nhiều mỡ nhu 1 số chỗ. Một phần cũng nhiều lắm. Còn cháo vừa miệng, nấu nhừ và nóng hổi. Ai thích lòng nhớ gọi 1 dĩa nha, khá ngon đó. Ăn phần 2 người thì tốn tầm 180~200k ăn mệt nghỉ ko hết luôn @@. Con trai ăn khoẻ mới nổi.",0,1,3,0,0
"Ở đây hải sản tươi, con nào cũng bự hết nha.Món hàu nướng phô mai thấy nhiều ng gọi nên mình cụng gọi theo. Món này khá béo, phô mai cho nhiều, áo hết con hàu luôn. Ngoài ra mấy món ốc, hay tôm nướng cũng ngon, giá khá cao.2 người tầm 400k nha.@HongTham Lê",0,1,2,0,0
"Ở đây không gian thoáng mát, mặc dù hơi nhỏ nhưng vẫn không quá nóng như đi ăn mấy quán phở khác 🌤Trong không gian quan có trang trí nguồn gốc xuất xứ của các nguyên liệu luôn. Đó h chưa thấy ở quán nào nên mình kiểu an tâm cực 😂",1,0,0,0,0
"Ở đây là nguyên 1 con hẻm ốc không luôn.Gửi xe hơi khó khăn, đường khá là dơ. Ốc thì mình lại bốc chọn con, sau đó có ng tới hỏi làm gì r mang ra. ốc hên xui, bị cái đồ ăn khá nguội, hơi bị chán. Làm khá ẩu, thất vọng.2 người tầm 200k chán òm.@Nhóc Lãng Tử",0,2,3,2,0
"ở đây ngoài bún đậu mắm tôm thì lẩu cũng rất là ngon nha.Mình gọi 1 phần lẩu 3-4 người, mang ra cực kỳ hoành tráng, món ăn sắp đầy mẹt thấy hào hứng quá xá.Mẹt đem ra mê nhất là gân với lá sách, rồi tới bắp bò, bò viên ko kiểu như ngoài chợ.2 người tầm 150k là ứ hự.",0,1,3,0,0
"Ở đây ngoài bún thịt nướng ra còn nhiều món khác, ăn cũng rất ngon.1 tô bún nước lèo trong vắt, vậy mà ko nhạt nhẽo, rất ngọt và thơm, vừa miệng lắm. Chả miếng nào miéng náy to, 1 tô được tới 5 miếng luôn.Ngoài ra còn cơm tấm, cũng ngon ko kém.2 người tầm 120k nha.",0,1,3,0,0
"Ở đây ngoài thịt nướng ra còn mấy món xào ăn lả ghiền.Bếp này nấu chuẩn, chế biến ngon. Chỉ là đậu hủ thôi mà xào lên thơm phức, thêm nấm rơm ngọt giòn. Ăn với cơm là hết xảy luôn.2 người tầm 300k nha.",0,1,3,0,0
Ở đây ngon mà cô chủ vô cùg tốt bụg nữa 😆😆😇,0,1,0,0,1
Ở đÂy ngon nhất là bánh căn. Ai mua mới làm nha. Quán đông nên cũng làm liên tục. Nhân đa dạng lắm. Càng nhiều loại thì giá càng cao. Thịt heo là rẻ nhất. Một phần 5 cái. Có rau sống ăn kèm nữa. Nước chấm để sẵn trên bàn. Có mấy loại lận tuỳ mình chọn. quán hơi lụp xụp và dơ. Có ng coi xe.,2,1,3,0,0
"Ở đây ngon nhất là bò lá lốt. Ngoài món này ra còn có bún thịt nướng, nem nướng các loại. Nước chấm ngon. Phần ăn giá cao so với các hàng lá lốt khác nhưng chất lượng hẳn. Quán chật hẹp và nhỏ. Đi 2 người ăn tầm 150k.",2,1,3,0,0
"Ở đây ngon rẻ đúng nghĩa. 1 phần chất lượng, rất nhiều. Con trai ăn hết con gái là đuối luôn. Dĩa này mình gọi ít cơm r đó nha. Bình thường nguyên cái đùi lớn, nay cái đùi nhỏ vs thêm miếng ức nhỏ nữa.",0,1,1,0,0
"Ở đây nướng thịt bằng dầu hoặc bơ Tường An. Mình thích ăn béo nên lúc nào 2 đứa đi dìa cũng quất sạch bách hũ bơ. Thịt ở đây chất lượng, nhưng phải nói ngon nhất và best seller luôn, là món xúc xích quán tự làm. Tin tui đi, ăn rồi là mê luôn :-j",0,1,0,0,0
"Ở đây phải nói là thiên đường của Tok luôn, đủ các thể loại hết :D Mình thấy món Tok lá + Gà sốt phô mai là đặc biệt nhất, phô mai nóng + béo + thơm, ăn không ngán mà lạ miệng :DNhân viên nhiệt tình, nhưng không gian hơi hạn chế, đi ngay lúc đông là chờ mệt luôn :(",3,1,0,0,1
"Ở lại công ty làm việc tới tối muộn và quá ư là lười vác cái thân ra ngoài ăn, lang thang lên Lozi kiếm đồ ăn online, vừa mở ra cái thì shop này đập ngay vô mắt, cũng đúng lúc đang thèm đồ Hàn nên gọi luôn 😂😂😂 Thú thật mới đầu gọi cũng không mong chờ là sẽ có đồ, ai dè nghe bạn chủ nói có mà lòng sướng rơn à 😍😍😍 Bọn mình 3 người gọi bibimbap, gà cay tokbokki và cơm cuộn trứng, tổng hết 137k, thêm phí ship từ quận 4 tới quận 10 hết 25k nữa. Mình thấy đồ ăn khá ổn, hơi nhạt một xíu nhưng có kèm sốt ăn thêm nên ko sao. Ưng shop ở chỗ nói 1 tiếng có đồ là chính xác 1 tiếng, không sai phút luôn 👍🏻👍🏻👍🏻",0,1,3,0,1
"Ở ngay gần nhà nên khi nào lười nấu cơm lại nhảy xuống đây. Đây chủ yếu bán các món về gà: phở gà, cơm gà,... có cả cháo ếch. Bún hải sản chỉ bán vào buổi sáng thôi, giá hơi chát một tí, bún ăn cũng tạm ổn.",0,3,2,1,0
Ở Nông nghiệp thì ăn xôi ở quán xôi 1 giá là ngon nhất rồi... hihi,0,1,0,0,0
Ở Quán này món naò cũng ngon ý^^,0,1,0,0,0
"Ốc ăn cũng ko đặc sắc lắm, được cái có mùi lá chanh thơm, ốc cũng nhiều ngồi lể mệt muốn chết. Quán vỉa hè nên cũng thoáng mát. Một tô ốc đủ cho 2 bạn ngồi lể giá 35k nhé :#3",1,3,3,0,0
"Ốc đậm đà, xào với sa tế nhưng không quá cay, tuy nhiên bỏ hơi nhiều hành củ",0,1,0,0,0
"Ốc Đào - Một trong những quán được khuyên là nên ghé ở Sài Gòn - Một trong những quán ốc ngon nhất nhì ở Sài Gòn 👌 Quán có 2 tiệm để ngồi nha, một bên là chuyên về nướng một bên là chuyên về đồ xào các kiểu. Cả 2 bên đều chung chủ nha. Thông thường thì mình sẽ ngồi ở bên chuyên đồ xào ( nhà nhỏ đối diện ) vì bên này ít người ngồi hơn, đồ ăn cũng lên lẹ hơn. Đồ ăn được nên nếm rất ngon, đặc biệt ở đây có topping TỐP MỠ ăn là ghiền 😍 Giá thì chỉ từ 50k/dĩa. Theo thứ tự trên hình là: Ốc hương rang muối ớt - Ốc nhung nướng nước mắm - Ốc giác xào bơ - Ốc đỏ nướng nước mắm - Ốc giác xào rau muống - Ốc len xào dừa ❤️",0,1,1,0,0
Ốc giá từ 50k đến 40k.Db mi xao hai sản 50k 1 phần bao no,0,0,3,0,0
"Ốc giác dai dai xào chung với tỏi và rau muống làm dậy mùi hương khó tảGiá chỉ 20k nhưng chất lượn ko giảm phù hợp với sinh viên học sinhKhông gian quán tuy nhỏ nhưng bù lại phục vụ nhanh , ko chờ lâu và vệ sinhPhần ốc chỉ 20k",3,1,1,0,1
"Ốc hương rang muối hay rang tỏi là ngon nhất, và quan trọng là con phải to.Ốc hương ở đây được cái là con to và đều, mấy con bé ăn chán lắm :(. Ở đây là vựa hải sản luôn nên rất yên tâm về chất lượng, giá cũng rẽ hơn nữa. Chế biến lại vừa miệng.2 người tầm 500k, ở đây theo thời giá và theo mùa nha.",0,1,3,0,0
"Ốc hướng rang muối ớt bao ngon, bao cay bao hấp dẫn.  cầm lễ thôi đã phồng tay rồi nhé. ăn vào cay xé lưỡi, hehe. 1 dĩa giá tầm 60k. Thích lắm luôn, tại ái vị mặn mặn ngọt ngọt cay cay của muối ớt bám vào con ốc, rồi thịt ốc thì thơm. cứ thế vồ vào ăn mà không ngưng nổi nước mắt nước mũi. ^^ Tha hồi ăn các loại ốc mình thích nha, cứ gọi là thế giới ốc vậy đó :))",0,1,3,0,0
"Ốc khế mình chọn nướng mở hành, ăn cũng lạ và ngon lắm dai dai, có điều lấy ra khó quá - chắc do nướng hơi quá tay tí nên dính vào vỏ rồi và phần thịt dính vỏ đó dai ơi là dai. Nước mắm ăn cùng phải nói là rất tuyệt - ngon lắm! Ốc khế (25k/con) trên menu con to lắm nha, cỡ gấp 3 lần luôn, mang ra có nhỏ nhìn hơi ngạc nhiên. Thật là ảo diệu :)))",0,1,3,0,0
"Ốc không tươi lắm nhưng ăn vẫn ổn, nêm nếm vừa ăn. Thực đơn quán nhìn chung khá đa dạng các món ốc khác nhau.Quán ngồi ngoài trời nên mát, phục vụ ổn, chưa thấy gì bất thường để phàn nàn.Một dĩa giá 35k, hai bạn trung bình chi khoảng 150k nhé.Credit: @Trinh Nguyen",1,3,3,0,1
Ốc len xào dừa <3 thơm béo lắm,0,1,0,0,0
"ốc len xào dừa bỏ thêm cơm dừa. Hút 1 con ốc, húp miếng nước dừa beo béo, rồi ăn thêm những miếng cơm dừa giòn giòn bùi bùi. Ngon mún xỉu. @benheoo",0,1,0,0,0
"Ốc len xào dừa. Món này cho thêm đậu phộng rang giã nhuyễn lên nữa, nước cốt dừa béo ngậy cho thêm đậu phộng lên nữa là ngon hết chỗ chê luôn.",0,1,0,0,0
"Ốc mít to, ốc đá to, tóm lại bát ốc đầy đặn. Ốc ngon. 2 mình ăn tận 3 bát no căng. Có trà đào cô chủ quán tự làm. Địa điểm thuận tiện ghé ăn khi đi lượn hồ.",0,1,0,1,0
"Ốc mỡ rất tươi nên lúc nào cũng lấy dc nguyên cả fần đuôi! Bùi béo, nước bơ tỏi ngon vừa ăn đậm đà, nhiều nước rha hồ chấm bánh mì! Bonnus rất nhiều top mỡ nên ăn rất sướng! Điểm trừ là vì quán ng hoa nên làm dầu mỡ nhiều ăn mau ngán 1 tí!",0,1,0,0,0
"Ốc ngon rẻ, giá thì không phải 20k này nọ, giá vẫn ngang so với những quán khác nhưng về chất lượng là miễn bàn, cái nào cũng to và tươi rói hết luôn. Chế biến có tâm, cái nào cũng đậm đà.",0,1,1,0,0
"Ốc ở đây chế biến rất ngon và rất nhanh. Khi tới gọi món không cần đợi lâu vừa ngồi xuống tầm vài phút sẽ ra ngay những dĩa ốc nóng hổi. Quán còn free trái cây tráng miệng. Chỉ 20k 1 dĩa ốc và 30k dĩa mì xào với ốc tầm 2 ng ,vừa tầm túi tiền cho các bạn sinh viên. Tới đây các bạn ăn tha hồ, thoả thích không lo về giá cả.Nên rủ thêm bạn bè ,đi theo nhóm tới đây để được ăn nhiều loại ốc khác nhau",0,1,1,0,0
"Ốc ở đây đồng giá 20k nha, ăn được lắm.Ai muốn ăn ốc giá rẻ cứ vào khu này, quán này là ngon nhất nhé. Ốc đa dạng, đủ loại, tới sớm thì đầy đủ hơn.Mấy món rang muối, nướng mỡ hành là hết xảy. Làm vài chai bia nữa là ok.2 người tầm 200k nha.@Uyên Trần",0,1,1,0,0
"Ốc ở đây đồng giá 50k. Chủ yếu là rang me với tỏi cho thơm. Ốc vừa ko quá to cũng ko quá bé. Ngọt thịt vs không bị cát. Sò huyết vừa chín tới, ko bị teo thịt. Nêm nếm cũng vừa miệng ăn nhưng chấm thêm nước chấm thì hơi bị mặn. Ngoài ra cũng có một số món luộc, nướng. Nghêu sò ốc hến cũng đa dạng, đi sớm thì còn đủ chứ hok cũng hết mau vì quán lúc nào cũng đông hết. Quán cũng khá sạch sẽ nha, có một thau để dưới chân để bỏ vỏ nữa chứ ko quăng lung tung :)))  Quán phục vụ nhanh lẹ, lâu lâu cũng hay bị quên món nhưng nhắc có liền :D",1,1,3,0,1
"Ốc ở đây rẻ lắm, mà đầu bếp chế biến cũng ngon nữa 😁💓 mình nhất định sẽ quay lại đây",0,1,1,0,0
"Ốc ở đây tươi ngọt lắm, vị cubgx vừa ăn mà giá phải chăng lắm, theo mình thì là khá rẻ so với chất lượng luôn. Có bán bánh mì, nóng giòn đặc ruột. Nhân viên thì cũng bình thường, ko dễ thương lắm mà cũng ko hằn hộc. Hii.Quán bán chủ yếu trưa chiều đến chiều tối là hết món nhiều lắm. À giữ xe 5k. :#3",0,1,1,0,3
"Ốc ở đây tươi và ngon! Quán khá là đông, mở từ trưa nên nếu đi chiều tối sẽ dễ hết 1 số loại ốc thân thuộc như ốc len, ốc giác, sò huyết.. Mình ấn tượng nhất là ốc dương nướng phô mai vì phô mai ở đây có vị béo và sốt phô mai chảy như kiểu sốt kem ăn rất là thích Ko gian quán cũng khá rộng, bàn ngồi trong nhà lịch sự và có cả máy lạnh khá là mát.",1,1,0,0,0
"Ốc ở đây tươi, rẻ, ngon trên cả tuyệt vời. Ăn nhìu quán ốc rồi mà chỉ thích đúng nơi đây. Tươi, đa dạng loại ốc, chế biến đa dạng và thích 1 là bếp nướng lộ thiên ngoài mặt tiền vừa nóng vừa thèm vừa vui chỉ thích quán dân dã như vậy. Khuyết điểm là quán hơi nhỏ lượng khách thì nhiều đôi khi thứ 7,cn 7h là hết bàn. Bởi như vậy phải tranh thủ đi sớm. 😀",3,1,1,0,0
"Ốc to thịt khá chắc cơ mà sốt bơ sao thấy dầu nhiều qá, ăn dc tý cảm thấy hơi ngấy",0,3,0,0,0
"Ốc tỏi nướng mọi, 20k/ 2 con , ốc nướng mọi ngon lắm do nghe mùi lẫn vị đặc trưng của ốc tỏi không lẫn vào đâu được í; con lần này to đùng luôn.Trình bày món rất đặc biệt - kể cả nước chấm cũng vậy - đựng bằng các vỏ ốc/ sò to tổ chảng nhìn rất hay. Có những con bự 2 người ăn không hết luôn. Các món ăn làm vừa miệng. Chị chủ rất biết cách làm hài lòng khách hàng. Khi chị thấy khách còn thừa lại đồ ăn, chị đến hỏi thăm món ăn hôm nay quán làm vậy ăn có vừa ý không ... Rồi giải thích nữa. Khách chủ yếu thấy ngồi bên ngoài quán, chắc cho mát. Còn mình cảm thấy bên ngoài hơi tối, khi nào đến cũng ngồi bên trong, có quạt máy nên cũng không sợ nóng gì cả đâu.",3,1,3,0,1
"Ốc tỏi ở đây thơm cực kì, ăn ngon không thể tả, chỉ có cái là hơi bị cay xíu. Hôm mình đi còn gọi thêm hàu nướng phô mai với ốc giác và vài món khác nữa. Quán đông, không gian cũng không rộng lắm, do quán đông nên phục vụ nhiều khi cũng hơi chậm. Giá cả thì cũng hơi cao tí, 2 người nên thủ khoảng 200-500k là ổn.",3,1,2,0,3
"Ốc tươi, có con to con nhỏ, nước me nêm rất vừa ăn, nhiều tóp mỡ và nhìu nước me tha hồ chấm bánh mì! Ốc khá ít và dĩa này khá nhỏ nên chẳng thấm vào đâu! Cái này fải gọi là rau muống xào ốc mới đúng >.<",0,3,0,0,0
"Oh ho địa chỉ này mới trên Lozi đấy chứ. Mình mời mọi người ghé tới địa chỉ này để măm thử nhé. Có 3 loại : mì k cay - cay vừa - cay nhiều nhé ❤️ Mình chọn loại cay vừa ăn the the thui nhé. Bạn nào k ăn dc hành lá giống mình thì nên dặn kĩ không hành nhé chứ không là nhiều hành lắm í 😭😭. Một phần như vậy cả mì cả tốp mỡ tô nước lèo thì trứng bò viên tôm thịt bằm quá chất lượng quá thơm nóng hổi lun í mà chỉ có 40k/ tô thôi nha các ban 😘😘 Quán nằm trong hẻm sâu, SNOB Coffe nằm ở đầu hẻm nha mng. Đi sâu vô trongg khoảng vài phút sẽ thấy bảng tiệm nha. Tiệm nằm trog hẻm bé xí thui nhưng chủ tiệm thân thiện lắm nhè. Địa chỉ mình để trên hình rồi các bạn cứ việc leo lên xe chạy đi thui nha 👏🏻👏🏻 Chúc mng ngon miệng",0,1,1,3,1
"Ohmeoyyyyy, ốc béo, ốc thơm, ốc ngon mà giá lại phải chăng. Không quá dai cũng k quá bé. Quán này đi lúc nào cũng đông.Ps: gọi gì thì gọi liền tay, đừng để ăn hết gọi tiếp thì đợi dài cổ luôn í",0,1,1,0,0
"Ôi bữa giờ them , giờ mới được đi ăn. Nguyên combo 4 món luôn nhé, trứng, pate, xíu mại và trứng. Trứng thì vẫn lòng đào để chấm với bánh mì, thịt viên cục rất to tròn, nhưng hơi mỡ xíu, nhưng được viên rất chặt. Thịt bò thì khỏi bàn, rất to, thơm mùi sữa của bò và mềm lắm luôn ko bị dai. Pate thì minh ko thích lắm nên miễn comment nhé. Giá đây cũng bt, xêm xê ấy chỗ khac thôi , đi 2 người thì tầm 150k là ok",0,1,3,0,0
"Ôi chết tui rồi 😭😭😭 sườn được nướng bá cháy luôn, nêm rất vừa ăn nhé vừa có độ ngọt và mặn vừa đủ, thịt thì mềm lắm và khs to nữa. Trứng được chiên lòng đào và kha xinh kkk. Cơm thì hạt gạo thơm lắm, ko khô quá, đúng mùi cơm tấm mình tìm trước giờ. Giá khá vừa tầm 70k cho 2 ngươi nhé😊😊",0,1,1,0,0
"Ôi cơm gà,tình yêu của đời tuiiiiii :x",0,1,0,0,0
"Ôi một thời của tôi, sáng nào cũng ăn ở đây trước khi đi học. Bánh mì ở đây ăn rất tươi mới, nó ướt ướt, đặc ruột và nghe bảo ăn ko bị nổi mụn 😂😂 đồ ăn thì có pate, trứng, xúc xích, jambon. Đồ ăn mang lên lúc nào cũng nóng nên mình rất thích. Giá hơi cao xíu, nhưng chất lượng lắm, 2 người thì tầm 120~150k",0,1,3,0,0
Ôi ngon chết mê chết mệt luônn ❤️❤️,0,1,0,0,0
"ọi phần bún đậu 3 người ăn, đậu mới chiên nên nóng và ngon, Chả cốm ngon, chân giò hấp cắt mỏng, mềm, nhưng không nhiều mỡ quá nên không ngán :) Rau thì tươi nhưng hơi ít :( Phục vụ thì khó đăm đăm, không biết có phải là cuối giờ hay không mà chẳng nở nổi 1 nụ cười luôn :| Không gian trang trí lạ, với các câu nói nhắc nhở nhưng mang ý nghĩa hài hước nên thấy ok lắm :)",1,1,0,0,2
Ôi siêu ngon :(( Nước chấm khác mấy chỗ khác . Nói chung ngon nhất trong những quán bún đậu ở SG ! Phần có thêm dồi và loại chả đặc biệt 😂 Phần 1 ng là 50k nha . Mình ăn phần 2 ng thêm ly Coca nữa là 110k 😁 Nhiêu đó no nê 2 đứa rồi,0,1,3,0,0
"ôi thôi là ngon, đủ thứ tôm, huyết, cua, ghẹ, giò heo, chả cua, chả cá..",0,1,0,0,0
"Ôi! ốc, món khoái khẩu của mình.",0,1,0,0,0
"Omg tuyệt vời ông mặt trời 😍😍😍 bò xào rất thơm nhé, cũng không phải loại hảo hạng gì nhưng vậy là ok lắm rồi, bó xào vừa tới ko bị dai. Bột chiên theo kiểu hơi mềm của người hoa, munhf thì thích giòn hơn, nước chấm cũng rất ok, ko bị nhiề dấm lắm, ngọt ngọt vừa ăn. Giá ở đây cũng ok chất lượng, 2 đứa thì 100k là vừa. Quán cũng khá sạch sẽ.😋😋",1,1,1,0,0
"Ổn ~~Nhưng:•Trời thì nóng mà quạt không có cái quạt nào.•Nhân viên phục vụ lâu.•Đồ uống,cụ thể là nước me quá chua.->Trong ảnh còn thiếu nước me nhé >< 10k",2,1,3,0,2
"Ổn thôi, nước dùng hơi mỡ",0,3,0,0,0
"Ông anh cùng nhà là người miền Trung, cho nên khi nghe nói ở miền Tây có món cơm rưới nước cốt dừa thì ổng đòi chở đi ăn một lần cho biết. Thấy nhiều bạn đã review về bánh tằm bì ở đây thì tui cũng không có gì nói nhiều nữa, tại tui ăn cũng thấy ngon-không-ngấy như thế. Riêng ông anh cùng phòng không những ăn hết đĩa cơm này trong 5 phút, mà còn ăn thêm 1 đĩa bánh tằm bì nữa trong 3 phút tiếp theo.Ổng nói đúng là đồ ăn miền Tây, cái gì cũng nước cốt dừa, nhưng mà cái nước cốt ở đây không đậm, bỏ vô cơm trộn trộn lên nhìn thèm, mà lúc ăn cũng ngon phải biết.",0,1,0,0,0
"Ông anh tui mà ko dẫn đi chắc cũng ko bao giờ nhớ ra là từ hồi vào SG chưa được ăn bữa bánh xèo nào hết 😭😭😭 Hai anh em gọi 3 bánh thập cẩm, về sau thêm 2 bánh thịt bò. Bánh ngon, nóng giòn, nhân siêu nhiều, tôm ở đây toàn con to bự chảng, bánh nhân thịt bò thì cực nhiều thịt. Nước chấm pha rất vừa miệng 👏🏻👏🏻👏🏻 Tổng cộng hết 140k 😚😚😚",0,1,3,0,0
"Ông chủ quán người Hàn chính gốc.Rất dễ thương và thân thiện.Luôn mỉm cười và biết tí tiếng Việt.Yêu sach sẽ ,lâu lâu đi lau nhà mặc dù nền nhà vẫn còn sạch .Và lần đầu tiên thấy ông chủ còn hơn nhân viên...Làm lụm đủ thứ,đứng nướng thịt ,hỏi han khách,đứng mở cửa chào khách. .À quên trở lại chủ đề Ông chủ quán tốt không nói ,đồ ăn quán rất ngon.Đặc biệt là CƠM TRỘN + LẨU ĐẬU TƯƠNG THỊT SƯỜN BÒ awww má ơi nó ngon gì đâu Hoá đơn 299 tặng 1 phần 70k <3 Nói chung 2 người đi ăn là quá hợp lí.Nước free,kim chi ,topping free. Trung bình 300k/ 2 người",1,1,1,0,1
"Order giao tận nhà. Nên chưa biết cách phục vụ ntn. Nhưng vẫn đánh giá là nhân viên có giọng nói dễ nghe, nhân viên giao hàng cũng ok, vui vẻ. Mình order phần combo 88k gồm 2 miếng gà không xương + 2 miếng gà nước mắm và mình cũng có order thêm 1 khoai tây vừa. Sốt nước mắm cho 2 hộp. Khoai tây giòn hơi mặn. Sốt nước mắm đặc đặc theo kiểu chua ngọt kèm tỏi. Mình nghe nhiều người chê sốt nước mắm. Nhưng với mình khẩu vị nhue vậy là đã lạ hơn KFC và LOTTE. Gà vẫn giòn và nóng. Chắc do mình ở gần nên giao hàng nhanh. Nếu ai k thích ăn đùi gà thì lựa chọn gà không xương vì miếng gà to hơn hẳn bên KFC. Mà thịt mềm. Bản thân mình thích gà không xương hơn khi châm với sốt cũng ngon hơn.",0,1,3,0,1
"Panchan bày ra khắp bàn, hấp dẫn quá trời luôn. Hết cứ gọi thêm thoải mái. Ớt hàn quốc ko cay, ngọt và hơi nồng ăn rất ngon. Trứng hấp ăn hơi lạ, ko có vị gì ăn khá chán. Súp kimchi rất ngon, cay cay, kimchi và thịt rất nhiều. Ăn kèm vs chén cơm trắng nữa. Thịt bò nướng ko ướp j nhưng ăn khỏi chê luôn. Nhân viên pv rất tốt. Không gian quán to, đẹp và sang trọng.",1,1,0,0,1
"Patê hơi mặn, nhạt bớt sẽ ok hơn. 1 phần do món này cũng mặn nữa nên ăn hơi mệt người. Chấm bánh mì thì rất ngon. Bò cũng nhiều, ăn bảo đảm no.Ổ bánh mì hơi bị to, ăn ko hết luôn.",0,3,0,0,0
"Phá lấu ăn khá là vừa miệng, nước dùng beo béo, phá lấu mềm mềm dai dai ăn rất ngon. Quán không rộng lắm nhưng cũng không quá tù túng, phục vụ thức ăn cũng nhanh. Trung bình 2 bạn đi ăn chi khoảng 40k nghen. Credit: @giamua",3,1,3,0,1
"Phá lấu ở đây khá ngon nha. Nước phá lấu thơm lắm, vị vừa ăn, ko bị sệt sệt quá mau ngán. 1 tô cho khá nhiều phá lấu nữa, cảm thấy đáng tiền lắm. Mì gọi trụng chín tới, ko bị bở. Ăn xong to này no luôn.2 người tầm 60k nha, ở đây có lẩu phá lấu nữa.",0,1,1,0,0
"Phải công nhận cơm gà ở đây ngon, cơm dường như được xào thì phải, với những sợi gà xé trông ngon làm sao, mình rưới nước mắm vào cơm rồi trộn cho đều chung với thịt gà xé luôn, lúc ăn mình cảm nhận được hạt cơm săn mà k bị khô, được cái dẻo và thơm nữa, hương vị thơm ngon, cảm nhận được vị béo của nước luộc gà trong cả cơm, đã vậy còn có dưa giá, kim chi ăn kèm càng làm kích thích vị giác giúp mình thấy ngon lắm luôn. Nhân viên phục vụ khá nhanh nhẹn, giữ xe free. 80k/ 2 phần.",0,1,3,0,1
"phải gọi là cực kì ngon.  gà vừa ăn thơm,  nguyên một cái mẹt bạn có thể thưởng thức tới 7 món từ gà.",0,1,0,0,0
"Phải làm sao để viết ra hết cảm xúc về quán 😌 Chỉ biết là quán nhỏ mà ấm cúng, xinh xắn. Mình xin review 1 chút về quán nhen : .🏠Không gian : quán có 4 lầu :  lầu 1 nhìn như phòng khách ở Nhật ấy, ở phía cửa sổ được trang trí dàn đèn đi buổi tối thấy đẹp lắm . Lầu 2 có điểm nhấn là cái quầy bếp có ghế ngồi ăn phía trước cảm giác như trong phim Doremon hay phim Nhật hay xem , được trực tiếp nhìn đầu bếp làm luôn. Lầu 3 mình ấn tượng cái background hình đường phố Nhật Bản . Eo ơi chụp hình sống ảo đẹp dã man con ngan :)) Cuối cùng là lầu 4 trên sân thượng có thể ngắm phố phường , hưởng gió trời thoải mái. Điểm trừ là quán khá nhỏ , lúc đi lên cầu thang trần nhà thấp ai cao cao dễ đụng đầu , nhưng đây cũng là 1 điểm mình thích ở quán . .🍽Món ăn : + dofu yaki : đậu phụ non sốt teriyaki vị lạ mà cũng ok lắm . + Rainy roll : cơm cuộn cá hồi sống với bơ có phô mai phủ ăn vừa miệng . Lần đầu tiên mình chịu ăn đồ sống luôn :3 + Buta kimchi và kake udon : 2 tô mì udon ăn no ăn no. Mì udon kim chi khá cay , topping cũng nhiều mà chỉ có 79k cho 2 tô thôi. + Ebi tempura : mình từng ăn tempura ở những quán khác thấy đa số là bột nhiều , tôm ít nhưng ở đây tôm được ướp khá vừa miệng mà cắn miếng nào là thấy ngọt thịt tôm ở đó. + Negi Sake maki tenpura : kiểu sushi được chiên giòn lên ý. Em mình ghiền món này lắm :) .Bữa ăn no nê mà giá lại bình dân thì ăn xong hả lòng hả dạ lắm 😌 .👨‍👩‍👧‍👧Nhân viên : Cả chủ quán và nhân viên đều dễ thương , nhiệt tình . Quán mở toàn mấy bài nhạc Nhật mình thích hị hị .Nghe bảo quán mới mở được cách đây 2 tháng thôi. Quán nằm ở gần trường Tiểu học Minh Đức , nhìn ngoài vào hơi khó thấy nên chịu khó để ý nha.",1,1,1,3,1
"Phải nói là đó giờ ăn nhiều chỗ rồi và 2 chỗ mình cho là ngon nhất : • Naga• SobinNaga thì có thêm vị ngọt nhẹ , cá viên siêu ngon 😍😍 ăn cả mấy chục lần rồi ý . Bạn nào nghiện mì cay nên ăn Naga và Sobin thôi nhé ✌🏾️✌🏾 . Mấy chỗ kia kiểu như bắt chước theo phong trào hay sao í khôg ngon tí nào 😭😭",0,1,0,0,0
"Phải nói là ngon lắm nhé, mình ăn thử 2 món khác nhau, mình thấy món nào cũng ngon, mỗi món ngon theo vị của nó. 1 phần mình thấy nhiều, giá cũng hợp lý. Không gian quán đẹp.",1,1,1,0,0
"Phải nói là thích ngay từ cái lần đầu tiên ghé quán. Đến quán này, ngồi ở dưới thì hơi nóng 1 tí, chịu khó leo lên lầu thì khá hơn 1 chút. Nhân viên phục vụ ở đây toàn là các em trẻ trẻ (giống sinh viên). Nói về món ăn: thích nhất là nước lèo, có vị ngọt vừa, rất thơm; sợi hủ tiếu thì tùy mọi người thích ăn dai hay mềm, miếng mực thì ngọt cũng khá nhiều, lại thêm 2 trái trứng cút và 1 viên thịt to bành ki; thêm nước chấm thì quá tuyệt. Túm lại là với giá 39k/1tô bình thường thì rất ok cho địa điểm của quán (nằm trên con đường dát vàng mà). Mình đã liệt kê nó vào danh sách những món ngon.",3,1,1,1,1
