Review,AMBIENCE,QUALITY,PRICES,LOCATION,SERVICE
Güzel - Konum olarak çok keyifli bir yer degil ancak çalisirken ögle yemekleri için bazen gidiyoruz.,0,1,0,1,0
"Yemeklerin lezzetine inanamayacaksiniz, pastirma ile yapilan Topkapi kebabi çok iyidir.",0,1,0,0,0
Koftenin hicbir ozelligi yok.,0,1,0,0,0
Hizmet yok guleryuz yok.,0,0,0,0,1
Manzaranin ekmegini yiyorlar.,1,0,0,0,0
Masalar dipdibe marketten dondurulmus kofte alin evinizde yiyebilirsiniz.,1,0,0,0,0
Siradan - Siradan kebaplari olan mekan...,0,1,0,0,0
Kebap için kesinlikle gidilmeli denemez ama tatlilari inanilmaz güzel.,0,1,0,0,0
Hizmetten cok memnun kaldik.,0,0,0,0,1
Herkes cok ilgili ve guler yuzluydu.,0,0,0,0,1
D Somon izgara ve etli quesadilla sipariz ettik.,0,1,0,0,0
"Somon izgaranin altinda olan kuskonmazli ispanakli sote mukemmeldi, yemek ise genel olarak guzeldi.",0,1,0,0,0
Etli quesadillanin ise ozellikle eti cok guzeldi.,0,1,0,0,0
"Müzikler, bahçesi, menüsü güzel.",1,0,0,0,0
Ferah bir ortamı var ve kalabalık buluşmalar için de uygun bir yer.,1,0,0,0,0
Çalışanları da güler yüzlü.,0,0,0,0,1
Girerken böyle bir yerle karşılaşacağınızı tahmin etmiyorsunuz konumu nedeniyle.,0,0,0,1,0
Sütiş'in Emirgan şubesi gibi bu şubesinin manzarası da çok güzel deniz hemen yanınızda köprü hemen sağ çaprazda :,1,0,0,0,0
) yemekler güzel fiyatlar da mekana göre gayet uygun.,0,1,1,0,0
Tavukgöğsü başarılı :,0,1,0,0,0
Berbat biyer rezervasyon yaptirdigim halde misafirlerime rezil oldum rezalet biyer calisanlarin tavirlari olsun ilgileri herseyi rezalet otesi,0,0,0,0,1
Çömlekte ev yapimi yogurtlarini mutlaka deneyin.,0,1,0,0,0
Eski zamanlar biraktigimiz gerçek yogurdun tadini yakalayacaksiniz.,0,1,0,0,0
Fiyati da saka gibi.,0,0,1,0,0
Mükellef bir yemek sonrasi ortalama 15-25 TL'ye mekandan çikabilirsiniz.,0,0,1,0,0
"Dekorasyon zevkli olmus, özellikle mekanin ortasina konuslanmis bonsai agaç beni benden aldi.",1,0,0,0,0
Çok iyi karsilandik ve sonuna kadar el üstünde tutulduk.,0,0,0,0,1
) Her seyden ufak ufak tattik.,0,1,0,0,0
Yemeklerde favorilerim döner ve kavurmali pide oldu.,0,1,0,0,0
Kavurmali pide için tekrar ugrayacagim.,0,1,0,0,0
Tatlilarda tavuk gögsü gerçekten lezizdi.,0,1,0,0,0
"Irmik helvasinin da tavuk gögsünden eksigi yoktu, sekeri kivamindaydi ve hafifti.",0,1,0,0,0
Yemekleri eskiden daha güzeldi özellikle mantısı çok başarılıydı.,0,1,0,0,0
"Zeytinyağlı tabağı başarılı, salatalarının da porsiyonu çok büyük tavsiye ederim.",0,1,0,0,0
ve oradakı koku olayına bır hal care bulamadıkları ıcın yazık olan mekandır.,1,0,0,0,0
) Hamburgeri hoşuma gidiyor ve NY steak de tavsiye edebilirim.,0,1,0,0,0
İçecek olarak genelde bira sevdiğim için kokteylleri için bir şey söyleyemeyeceğim.,0,1,0,0,0
Afiyetle!,0,1,0,0,0
Servisi iyiydi çalışanları güleryüzlü fakat yemeklerinden eskiden aldığım tadı almıyorum.,0,1,0,0,1
"Ben bi tek çilekli limonatasını beğendim, çok tavsiye etmem",0,1,0,0,0
Öyle bir manzara ve konum için olabilecek son mekan filizler olmalıydı.,1,0,0,0,0
Yemekleri fena degil.,0,1,0,0,0
Ozellikle zeytinyaglilari guzel.,0,1,0,0,0
Galata cevresinde zeytinyagli veya ev yemegivari yiyebilecegimiz nadir yerlerden oldugu icin tercih ediyorduk.,0,1,0,0,0
Ama dunyanin en yavas evlere servis hizmetini sunuyorlar.,0,0,0,0,1
Hele de ogle saatinde 50 ile 70 dakika beklemeye hazir olun.,0,0,0,0,1
Ogle saatleri degilse de 25-30 dk beklemeyi goze almak gerekiyor.,0,0,0,0,1
En son soyledigimiz firinda makarnasi da kuru geldikten sonra bir daha siparis vermemeye karar verdik.,0,1,0,0,0
"Manzarasi çok güzel , dekorasyonda çok başarılıydı , kahvaltı için gittik kahvaltı güzeldi ama omleti beğenmedim çok tatsızdı.",1,1,0,0,0
Geri kalan hersey tazeydi kayısı ve cevizle süslemeleri çok hoşuma gitti kahvaltıya fresh bir hava katmışlar.,0,0,0,0,1
Kahvaltısı için gidebilir ama garsonlar servis ederken gördüğüm kadarıyla yemek porsiyonları küçüktü ve sunum hoşuma gitmedi .,0,1,0,0,0
Kısacası manzarası için gidilebilinir bir yer sadece .,1,0,0,0,0
"İlk Evlilik yıldönümü yemeğimizi burada yemiştik, karşılama gayet güzel kibar çalışanlar.",0,0,0,0,1
Sunumu beğendik.,0,0,0,0,1
Sakin mutlu bir yemekti.,1,0,0,0,0
"Klasik rakı-balık-fasıl üçlemesinden sıkılan, ve mezelere odaklanmak isteyenler için en iyi alternatif.",0,1,0,0,0
Manzara olarak en iyi seçeneği sunmasa da lakerdası başta olmak üzere bütün mezeleri denemeye değer.,1,1,0,0,0
"Fıstıklı peynirli meze, buraya özel bir lezzet.",0,1,0,0,0
Kişi başı 60 liraya rakınız ve mezelerinizle güzel bir akşam geçirmeniz garanti.,0,1,1,0,0
"Konum itibariyle cok guzel yerde, manzarasi enfes.",1,0,0,1,0
"Limonatasi kocaman ve lezzetliydi, ""ayvalik tostu""nu yeniden yorumlayarak tamamen farkli bir hale getirmisler, fena degildi.",0,1,0,0,0
"Ancak mekanin en buyuk sıkıntısı hizmet kalitesi, cok cok yavaslar!",0,0,0,0,1
"Ki bana gore bir mekanda olmasi gereken en onemli ozellik ""hizmet kalitesi"" En buyuk kurtaricisi lokasyon ve muhtesem bogaz manzarasi!",1,0,0,1,1
Sinirsz kahvalti keyfi için harika bir yer.,0,1,0,0,0
Manzarasi cok güzel.,1,0,0,0,0
Garsonlar biraz daha güler yüxlü olabilir.,0,0,0,0,1
40 tl kisi basi.,0,0,1,0,0
Bu kadar büyük merakla gelip de yediklerimden bu kadar az haz ettiğim başka bir yer olmadı.,0,1,0,0,0
"Garson arkadaşlar, mekanın manzarası, hizmet şahane ama lezzet adına söyleyebileceğim çok şey yok.",1,1,0,0,1
Köprü altı yerleri gibi kalamar koydular önümüze.,0,1,0,0,0
Bahçesi insana huzur veriyordu...,1,0,0,0,0
"Manzara guzel servis rezalet , 3 kere soylemeden getirmiyorlar , iki kere degil 5 kere dusunun gelirken",1,0,0,0,1
Bir yanı benzinlik bir yanı mezarlık manzaralı ama çokta tutan bir cafe.,1,0,0,0,0
E5 üstünde olduğu için çabuk direksiyon kırılıp az vakitte çok oturmalık kolaylığı için tercih ettik.,0,0,0,1,0
Bahçesi keyifli yemekte çok kötü değildi.,1,1,0,0,0
Arkasından içtiğimiz kahve için çok beklesekte fazla beklentisiz bir cafe olduğundan notu 3.5 olarak verdim,0,0,0,0,1
"besiktas barbarosta bulunan sampi sabaha kadar acik,gece cani cekenler icin ideal ve paket servisi de var,kapali kasarlisi da cok lezzetli oluyor",0,1,0,0,0
Pizzalarini fena bulmadim.,0,1,0,0,0
Ama Pizzeria Trio' nun pizzalari da guzel.,0,1,0,0,0
Eti kotuydu net ama geri kalan urunleri fena sayilmazdi.,0,1,0,0,0
İnanilmaz bir manzaraya sahip bu arada mekan.,1,0,0,0,0
"Pizza, sarap, manzara kombini icin gidilebilir.",1,1,0,0,0
Özellikle bahçesini tercih edin giderseniz.,1,0,0,0,0
açık alan gayet rahat.,1,0,0,0,0
"içecekler güzel, ama fastfood tarzı atıştırmalık tercih edecekseniz pek tavsiye etmem.",0,1,0,0,0
Yemekler fena değil fakat porsiyonlar çok ufak.,0,1,0,0,0
Fiyat biraz fazla gibi.,0,0,1,0,0
Burasi eskiden favori yerlerimdendi menüsü degisti ve artik eski menudeki yemeklerin bile tadi ayni degil lezzet olarak cok kötü.,0,1,0,0,0
Lezzet disinda degerlendirirsek hem dis alani bahcesiyle hemde ic alani rahat buyuk koltuklariyla cok keyifli bir mekan,1,0,0,0,0
Eski çalışanları daha iyi ve samimiydi diye düşünüyorum.,0,0,0,0,1
"Mevcut çalışanlarının marjinal görünümlerini yadırgamamakla birlikte , bu marjinal görüntü hafiften cool davranışlara kaçıyor, bu da hizmete olumsuz yansıyor.",0,0,0,0,1
Daha gülümseyen bir çalışan profili olmalı.,0,0,0,0,1
"Hizmeti ortalama, yemekler ortalama.",0,1,0,0,1
Yine de bol çeşit bira denemek ve müzik dinlemek için gidilmeli.,1,0,0,0,0
Yemekler çok vasat.,0,1,0,0,0
her zaman çok yoğun.,0,0,0,0,1
içerde müzikten birbirini duyamıyorsun.,1,0,0,0,0
servis elemanları kaba.,0,0,0,0,1
sadece fiyatlar makul.,0,0,1,0,0
"Cizbiz koftesi , sutis moccachinosu , dtox corbasi ve haftasonu hahvalti zenginligiyle tavsiye edebilecegim bir Mekan manzarasi , ulasim rahatligi konforuyle denemenizi tavsiye Ederim",1,1,0,1,0
"Arkadaşım aşkı memnu söyledi,ben de cheescake söyledim.",0,1,0,0,0
İkisi de durmuş ve kötü kalite malzeme kullanılmıştı.,0,1,0,0,0
En azından adlarıyla özdeşleşmiş tatlılarına özen göstermelerini beklerdim.,0,1,0,0,0
"Önermiyorum, eminim aynı güzellikte manzaraya sahip ama yemekleri müşteriye saygı gereği taze ve iyi malzemeyle yapılmış bir yer bulabilirsiniz civarda.",1,1,0,0,0
anzarasi harika...,1,0,0,0,0
- Burasi haftada bir ugramaya çalistigim ve manzarasina bayildigim bir mekan.,1,0,0,0,0
Ancak bir seyler yemek için çok iyi denemez.,0,1,0,0,0
Pastalari 3. sinif pastane mamulleri gibi...,0,1,0,0,0
Ayrica genelde çok kalabalik olmasi nedeniyle yer kapmak için bayagi bir ugrasmak gerekiyor.,0,0,0,0,1
Servis vasat.,0,0,0,0,1
"Çatal, bıçak pis ve cevizli baklavası şerbetinden insanın midesini bulandiriyor.",0,1,0,0,1
Ayrıca baklava yanmış gibi.,0,1,0,0,0
Fıstıklı tatlılar idare eder.,0,1,0,0,0
Sık sık gelip butun caylardan denemek lazim.,0,1,0,0,0
Fiyatlar yuksek ama verdiginiz paraya degiyo,0,0,1,0,0
Dekorasyonu cok hos.,1,0,0,0,0
Cok rahat koltuklari var.,1,0,0,0,0
Oturup saatlerce kaliteli cay esliginde muhabbet edebilirsiniz.,1,1,0,0,0
Buzlu cay hayatimda ictigim en iyi buzlu caydi.,0,1,0,0,0
Seker orani yerindeydi ve cok ferahlatiyordu.,0,1,0,0,0
Cin cayi nin tadi da cok guzeldi.,0,1,0,0,0
Kavun aromasinin kivami yerindeydi ama ic ic bitmedi bir turlu.,0,1,0,0,0
Fiyat/Performans olarak gidilebilecek mekanlardan birisi Uzunlar Kebap.,0,0,1,0,0
"Berbat bir yer,insanlarin sefil oldugu,göcmen burosuna sıra bekleyen biri gibi hissettim,rezalet...",0,0,0,0,1
Menusundeki hemen hemen hersey oldukca lezzetli.,0,1,0,0,0
Ozellikle acik bufe sabah kahvaltisi evinizde yapiyormus gibi keyifli.,0,1,0,0,0
"Standart bir kahvalti fakat ortam,servis,mekanin konumu çitayi yükseltiyor.",1,1,0,0,1
"Özellikle servis elemani Sezgin bey 'in isini bu kadar iyi yapmasi ve herkesle esit ayni güler yüzle ilgilenmesi , masalar arasi slalom yaparken hiç bir istegi ikiletmemesi hepimizin sempatisini ve takdirini kazandi.",0,0,0,0,1
Geniş bahçesi ve terası ile bu lokasyona yakın arkadaşların yaz akşamlaında açık haavada nargile keyfi yapabilecekleri bir mekan.,1,0,0,0,0
Ulasim oldukca kolay.,0,0,0,1,0
Otoparki vale sistemiyle calisiyor.,0,0,0,1,0
Cevre duzenlemesi okadar guzel yapilmiski daha yemekleri tatmadan iyi geldim diyorsunuz.,1,0,0,0,0
"Etler , meze, salata ve patates kizartmasi da size kesinlikle aksini dusundurmuyor.",0,1,0,0,0
Hepsi ayri lezzetli.,0,1,0,0,0
Vasat - Istanbul'daki kebapçilarla kiyaslayacak olursak gerçekten vasat.,0,1,0,0,0
Ama benim derdim kebap degil yeni bir yer görmek diyorsaniz kesinlikle tavsiye edilir.,1,1,0,0,0
Kulbasti ve ozellikle ev yapimi sufleyi tavsiye ediyorum.,0,1,0,0,0
Rezervasyon sirasinda ozel gununuzu soylediginiz takdirde sampanya ikramlari oluyor bu guzel bir jest,0,0,0,0,1
Yemek servisi ve lezzeti iyi bir restaurant.,0,1,0,0,1
Servis Süreleri biraz uzun birde bulunduğu mekana ve mekanın fiziksel kalitesine göre fiyatlar pahalı.,0,0,1,0,1
Daha mütevazı menu fiyatları olsa daha sık ziyaret edilebilir,0,0,1,0,0
Çikolatalı baklavasına bayılıyorum kesinlikle en favori tatlım.,0,1,0,0,0
Diğer bütün tatlılarının kalitesi ve lezzeti üst seviyede.,0,1,0,0,0
Nusret etin prensi diyorsak bildiğimiz var ki diyoruz.,0,1,0,0,0
😎 Etleri muhteşem lezzetliydi.,0,1,0,0,0
Evde de aynısını bir aşçı adayı olarak yapsam bile Nusret'inki farklı.,0,1,0,0,0
Kaliteli yemek sevenler mutlaka gitsin denesin.,0,1,0,0,0
Jumbo combo ve kola istedim ama börek ve tavuk parçaları dışındaki tatlar bana göre değildi.,0,1,0,0,0
Sosları sevmedim ve soğan halkalarının tadı tatlı geldi.,0,1,0,0,0
Nachos istemediğime pişman oldum.,0,1,0,0,0
Cumartesi olmasına rağmen sakindi.,1,0,0,0,0
Telefonun şebekesi çekmediği için wifi ye bağlanmak istedim ama oturduğum müddetçe başarılı olmadım.,0,0,0,0,1
Servis hızlı ve çalışanları pozitifti.,0,0,0,0,1
Güzel bir cafe ama maalesef hard rock değil.,1,0,0,0,0
Sadece Türk kahvesi var ve bir sürü çay çeşidi tadlari belki güzeldir ama hem pahali hem gereksiz bir yer bence,0,0,1,0,0
Birde burdaki yerini deniyeyim dedim geçenlerde ama tam bir hayal kirikligi garsonlar asiri ilgisiz kebaplar diger subelerine göre basarisiz cok sarimsakli ve rahatsiz edici manzara gibi bir olayi yok bridge 'in tam tersi tarafinda kaldigi icin evlere bakiyor bos bos gitmeye degecek bir yer degil lezzette kötü zaten ilk ve son gidisim olacak fakat servis için göztepe subesi gerçekten güzel salatalari bile paket sekilde gonderiyor .,1,1,0,0,1
"Dostlarinizla birlikte gürültüden uzak, bir seyler içme düsüncesindeyseniz birbirinizin sesini rahatlikla duyabileceginiz mükemmel bir yer Limonlu Bahçe.",1,0,0,0,0
Bahçesindeki kedilerinin birbirini kovalamasi ise mutluluktan midenizde kelebekler uçurtuyor!,1,0,0,0,0
Tek sorun siparisin çok geç gelmesi ve yemeklerin performans-fiyat birlikteliginin tutarli olmamasi,0,0,1,0,1
"Paket alınan baklavaların bayat olma ihtimali yüksek, dikkatli olun.",0,1,0,0,0
Su böreği de kötü.,0,1,0,0,0
Zaten o kalabalıkta oturmaya o gürültüyü çekmeye bile değmez.,1,0,0,0,0
Normal mekan normal tatlar.,1,1,0,0,0
Bence istanbulda iyi denilen mekanlarda bile meze probleni var.,0,1,0,0,0
Sıradan lezzetler.,0,1,0,0,0
Bahçesi çok güzel.,1,0,0,0,0
Misafirlerini çok güzel host ediyorlar.,0,0,0,0,1
Canyon Road ve Big Burger her zaman favorimdir.,0,1,0,0,0
cok yuksek sesle gulup egleniyorlar.,1,0,0,0,0
Ugramadan geçmeyin - Konum olarak güzel bir yere kurulan ve disaridan geçerken görsel olarak içeri çagiran ayrica içeri girildiginde de pisman etmeyen bir mekan.,1,0,0,1,0
"Burasi oldukça lezzetli yemekler yapiyor ve sunum, hijyen, herkes çok sicak kesinlikle gidilmeli.",0,1,0,0,1
"Güzel manzara, yetersiz menü - Otagtepe'nin manzarasi çok güzel ancak ne yazik ki bu manzaraya uyacak bir menü zenginligi, yemek kalitesi yok.",1,1,0,0,0
Hizmet kalitesi de iyi degil.,0,0,0,0,1
Deniz mahsullü pizzası güzel değil.,0,1,0,0,0
"Riske girmeden hamburger, wrap, sandviç tarzı bir şey söylemek en mantıklısı.",1,0,0,0,0
Ayrıca rezervasyon alıyorlar ki Numnum'sınız siz havanız kime diyesi geliyor insanın.,0,0,0,0,1
Fırında makarnasını denedim ama çok beğendiğimi söyleyemeyeceğim.,0,1,0,0,0
"3 aydir haftasonlari ugrak noktamizdi, Kahvehane gibi maç ücreti 10 tl diye yazdilar yaa o gun bizim gozumuzde bitti.",0,0,1,0,0
"Mudavimi oldugum diger mekanim, ascisi super yemekler cikariyor isletmecisini cok seviyoruz , balli tavuk salata , yesil mercimek corbasi, kestanesi suflesi ve birbirinden saglikli fresh meyve sulari deneyin derim ,bogazin gobeginde yemeginizi yemenin keyfine varin",1,1,0,0,1
Fethipaşa korusunun içinde bulunan manzarasına göre uygun fiyata sahip salaş şık aileye uygun bir mekan.,1,0,1,1,0
özellikle yaz akşamları terasında semaver çayını denemelisiniz,0,1,0,0,0
yaz ayları için bahçesi beşiktaş'taki en ferah yer olabilir.,1,0,0,0,0
"yemekleri lezzetli, servis hızlı ve çalışanlar güler yüzlü.",0,1,0,0,1
iç dekorasyonu da gayet hoş.,1,0,0,0,0
müzikler de ortam ile uyumlu.,1,0,0,0,0
Manzarasına zaten diyecek tek bir kelime yok.,1,0,0,0,0
Böyle bir yerin tabi ki fiyatları Pahalı.,0,0,1,0,0
"Garsonlar ilgili, yemekler güzel",0,1,0,0,1
Maalesef son 1 senede kalitesinde ve serviste epey sıkıntılı.,0,0,0,0,1
Tatlilari da denenmeli bence.,0,1,0,0,0
Manzarasi da ayrica güzeldir.,1,0,0,0,0
Ev yemeklerini hakettiğinden pahalıya sattıklarını düşünüyorum.,0,0,1,0,0
Göksunun kenarında çok şirin bir yer.,1,0,0,0,0
Yemekleri de gayet lezzetliydi.,0,1,0,0,0
Görselliğe pek önem vermedikleri aşikar yine de.,1,0,0,0,0
Ama hizmet konusunda on puan veriyorum,0,0,0,0,1
Uzun zamandan sonra yediğim en güzel kofte idi.,0,1,0,0,0
hamburgerde çok güzeldi.,0,1,0,0,0
roka salatası Güveçte mantarda başarılı idi.,0,1,0,0,0
Dizaynı güzel.,1,0,0,0,0
Kalabalık olduğunda bile çevrenizdeki masalarla iç içe hissettirmeyecek kadar ferah.,1,0,0,0,0
Fiyatlar gayet uygun.,0,0,1,0,0
Quattro Stagioni ve Orto'yu denedik ancak beklentilerimizin altında kaldı.,0,1,0,0,0
Pizzalarından ziyade tiramusu çok daha başarılı.,0,1,0,0,0
Bir de dükkanın minyatür haldeki maketi çok tatlı.,1,0,0,0,0
Cok fazla kisiye servis yapildigi icin cok basarili bulmuyorum mezeler dunden kalma gibi etler cok guzel degil yanliz adana kebabi fena degil ama daha iyileri oldugu icin baska yerde denemede fayda var,1,1,0,0,1
- Ambiansi hos.,1,0,0,0,0
"Yemekleri basarili bulmuyorum, burgerler lezzetsiz, fajita için kullandiklari et uygun degil.",0,1,0,0,0
Genelde çok kalabalik oldugu için de servis kosturmaca içinde yapiliyor.,0,0,0,0,1
Kadıköy'de yemek yenecek en iyi yerlerden birisi Happy Moon's.,0,1,0,0,0
Servis hızlı sayılır mekan dekorasyonu gerçekten güzel.,1,0,0,0,1
Manzara muhtesem ama servis icin ayni seyi soyleyemeyecegim.,1,0,0,0,1
Peynirli omlet ve menemen lezzetliydi ama patates kizartmasi fazla yag cekmisti.,0,1,0,0,0
Gelen kahveler de maalesef sogumustu.,0,1,0,0,0
Getirilen patates kizartmasi için kullanilan yag kaçinci kere kullanilmissa üzerinde siyahlasmis yag kalintilari vardi ve patatesler birakin çitir olmayi hamur gibiydi.,0,1,0,0,0
Domates/salatalik sögüs beklemekten pörsümüstü.,0,1,0,0,0
Etrafta kaotik bir hareketlilik yasanmasi yediginizden keyif almanizi zorlastiriyor.,1,0,0,0,0
Üzerine ortalama bir döner olunca ben tekrar gidecegimi sanmam.,0,1,0,0,0
Bayıldığım bir yer mekan çok hoş her mezeyi tatmak gerekli evet keşke fiyatlar daha insani boyutta olsa muhteşem olurdu ama ne yapayım o kadar keyif alıyorum ki verdiğimiz para can acıtmıyor sadece daha seyrek gitmemize sebep oluyor ortam yemekler ve müzik herşey harika,1,1,1,0,0
nadir güllüoglunun yeri güzel bakimli ve taze lezzet sunuyor sadece bana çok sekerli geliyor damak tadimdan kaynaklanabilir hepsini genelde denedim fistikli baklava güzel,0,1,0,1,0
Mekanın içine cidden emek harcandığı her halinden belli.,1,0,0,0,0
"Ne kadar yoğun olursa olsun, servis hızlı yenilen her şey çok lezzetli.",0,1,0,0,1
Pastırmalı yumurta konusunda hala gönlümün tek sultanıdır Sütiş.,0,1,0,0,0
Hasan Kolcuoğlu çok pahalı diyemem ama hesap yüksek sayılır; ayrıca sözde açık ama aslında kapalı alanında sigara içiliyor.,1,0,1,0,0
"Mezeler çok çeşitli ve lezzetli, metrelik kebabı da güzel, o da gayet lezzetli fakat mecburen fix menü alınıyor.",1,1,0,0,0
mantısı ficcini zeytinyağlı mezgiti ile cok guzel yer.,0,1,0,0,0
ama meyhane kismina bir kere oturdugumuzda arkadaslarimizi bekliyorduk zorla 10 tane meze getirdiler eger meze istemiyorsak oturamayacagimizi soylediler.,0,0,0,0,1
terbiyesiz birkac garsonu dışında guzel bir yerdi,0,0,0,0,1
Anadolu Yakasi'nda kebap yenebilecek en iyi ve en nezih yerlerden birisi.,1,1,0,0,0
Yemekleri ve ozellikle ara sicaklari cok lezzetli.,0,1,0,0,0
Servis cok hizli.,0,0,0,0,1
Calisanlar guleryuzlu.,0,0,0,0,1
Cerkez yemekleri sevenler icin guzel bir tercih .,0,1,0,0,0
"Ozellikle mantisini cok begenmistim, mezeleri vs lezzetliydi .",0,1,0,0,0
"Sadece son gittigimde calisanlarin muamelesinden hic hosnut kalmadim, bu konuda daha dikkatli olmalilar.",0,0,0,0,1
Mekan dekorasyonu çok başarılı.,1,0,0,0,0
Mezeler oldukça güzel ve çeşitli.,0,1,0,0,0
Ancak balıklara gelince bir durdum.,0,1,0,0,0
Bildiğin çiftlik balığı geldi.,0,1,0,0,0
Daha lezzetli bir ana yemek bekliyordum açıkçası.,0,1,0,0,0
Fiyatlar ortalama meyhane fiyatlarının üzerinde.,0,0,1,0,0
"Etler güzel, eti az ama öz pişiren nadir yerlerden:",0,1,0,0,0
Penne siciliano yedim yerken guzeldi ama sonra yagindan butun gun midem yandi.,0,1,0,0,0
Arkadasim begendili tavuk yedi o da ayni seyi yasadi.,0,1,0,0,0
"Servis, ilgi mukemmel yemekler midede rahatsizlik yaratabiliyor.",0,1,0,0,1
Yediğim en iyi sahanda yumurta.,0,1,0,0,0
Yumurtanın neyi güzel demeyin.,0,1,0,0,0
"Kavurmalı efsane, saçma demeyin yanında bakır kapta ayranı da için.",0,1,0,0,0
"Yemekleri standart , mudur tarzinda kapida bekleyen kisi soguk ve ters birisi...",0,1,0,0,1
Bize bakan garson yuksek ses ile siparis almasi ayri bir entresan...,0,0,0,0,1
fiyatlar asiri uçmus.,0,0,1,0,0
artik lezzete degil popülerligine gidiliyor.,0,1,0,0,0
"Konum olaral harika , lezzet olarak iyi ancak gerçekten servis her gidişimde aynı kötülükte hiç ödün vermiyorlar bu konuda.",0,1,0,1,1
"Sıcak, samimi ve içten kütük ev cafe ...",1,0,0,0,0
Serpme kahvaltıların vazgeçilmezi oldu bizim için haftasonu buraya gelip keyifli vakit geçirebilirsiniz.,0,1,0,0,0
"Paket olarak dönerlerini aldım, özenle paketlenmişti, uzun bir yolculuk yapmış olmama rağmen açtığımda hala sıcaklığını koruyordu.",0,0,0,0,1
Malzemeden kısılmaması ve etinin lezzeti beni çok memnun etti.,0,1,0,0,0
"Bir gun once ayni saatte oglen menusu getiren garson, bir gun sonra kustahca ""dun insiyatif alip getirdim ama bundan sonra vermem olur biter"" diyerek getirmedi.",0,0,0,0,1
"Kesinlikle gitmeyin, muamele cok kotu.",0,0,0,0,1
Iftardan sonra çay veya kahve keyfi yapmak için ideal bir yer.,1,1,0,0,0
"Hem bogazin huzuruyla kendinizi dinlendirebilir, arkadaslarla koyu bir sohbetle uzun saatlerce oturabilir ve canli müzik esliginde keyfinize keyif katabilirsiniz.",1,0,0,0,0
Fiyatlari gercekten pahali fakat kaliteli ve hos bir mekan ariyorsaniz kesinlikle tercih edilebilir.,0,0,1,0,0
Ozellikle begendilerine kattiklari damla sakizi o kadar hos bir aroma veriyor ki anlatamam.,0,1,0,0,0
Baslangiclarinin bir cogunu denedik hepside enfes.,0,1,0,0,0
Tatli olarak sufleyi tercih ettik ve ona da bayildik.,0,1,0,0,0
Yıllardır dizaynini aynen koruyan uskudardaki muhteşem yemekleri olan esnaf lokantasi.,0,1,0,0,0
Esnaf lokantasi na göre fiyatları pahali ve kredi kartı geçmiyor.,0,0,1,0,1
Ancak yemekleri gerçekten çok lezzetli.,0,1,0,0,0
tatlilardan da irmik helvası ve fırında sutlaci öneririm.,0,1,0,0,0
Servis porsiyonlar çok çok kötü.,0,0,0,0,1
Nerde Bebek şubesi nerde burası tek güzel yanı caddenin bir arka sokağında yeşilliklerin içinde bahçesinin olması,1,0,0,0,0
Turk kahvesının ıcınden kocaman böcek çıktı.,0,1,0,0,0
Kahveyı bıtırdığınızde dıbındekı bocekle karsilasiyorsunuz!,0,1,0,0,0
Yemekleri hesap edin artık!,0,1,0,0,0
Lynchburgleri çok güzel.,0,1,0,0,0
Cin li kokteylleri de denemeye değer ama arkadaş bi jager mojito yapamıyorsunuz.,0,1,0,0,0
"Alkollü içki almadiginiz bir restda adam basi 80/90 tl hesap cookk fazla ,üstelik gayet az yedik .",0,0,1,0,0
"Lezzet iyi ama fiyatla orantili degil ,Porsiyonlar az,personel iyi .",0,1,1,0,1
Manzara güzel.,1,0,0,0,0
Kurucesmede olmasına rağmen pek bir derme catma mekan.,1,0,0,0,0
Sıkış Sıkış yerlestirilmis masalardan dolayi ortam çok ugultulu maalesef.,1,0,0,0,0
Çok daha keyifli bir yer olabilirdi.,1,0,0,0,0
O gürültü ortamdan sonra tekrar gidecegimi sanmıyorum.,1,0,0,0,0
"İthal peynir tabağındaki peynirler çok yetersiz, çoğu ithal bile değil.",0,1,0,0,0
Böylesi bir mekan için fiyat ortalamanın üstünde kalmış.,0,0,1,0,0
Açık ortamda yemek isteyenler için güzel bir ortam.,1,0,0,0,0
Bahçesinde sakince yemeğinizi yiyebilirsiniz.,1,0,0,0,0
Kuzu sisleri ve lahmacunlari guzeldi...,0,1,0,0,0
Serviste aksamalar var.,0,0,0,0,1
garsonlar sürekli bir şey düşürüyor...,0,0,0,0,1
Kahvaltisi bol cesitli doyurucu hatta genelde biteremiyosunuz fiyati biraz daha uygun olabilirdi calisanlar guler yuzlu ama bulundugu alan ve masalar daha genis olsa daha rahat oturup keyifle kahvaltimizi edebiliriz,1,0,1,0,1
"Merkezi konumu ve geniş menüsü nedeniyle Kadıköy'de çok tercih edilen, çoğu zaman dışarıda yer bile bulamayacağınız mekan.",0,0,0,1,0
Fakat son iki gidişimde çok pahalanmış buldum.,0,0,1,0,0
"Yemeklerde bugüne dek bir sıkıntıya rastlamadım, ama çok lezzetli yapıyorlar diyebileceğim bir tek cajun tavuk var.",0,1,0,0,0
Fiyatları gayet uygun olan yer bulmanın bir o kadar zor olduğu şirin bir dükkandan buralara kadar kısa bir sürede gelmiş bir mekanımızdır.,1,0,1,0,0
Ama maalesef eski lezzet mi?,0,1,0,0,0
Ah be Sezgin Abi eski lezzetine hasretiz,0,1,0,0,0
beşiktaşa otobüsle zincirlikuyudan geldiğinizde gözünüze direk çarpan bir mekan.,0,0,0,1,0
