Review,AMBIENCE,QUALITY,PRICES,LOCATION,SERVICE
"De enige zaak in Leuven met écht echt, met versgemaakte sorbets waarin ook effectief fruit inzit (en geen smaakstoffen+suiker), enorm grote bollen en supervriendelijke enthousiaste bediening!",0,1,0,0,1
Overheerlijk ijs in centrum Leuven.,0,1,0,0,0
ladeuzeplein biedt je mooie zitbanken waar je van dit heerlijk ijs kunt genieten.,0,1,0,0,0
"Het is lekker, maar er is bijvoorbeeld amper brood bij een omelet met spek.",0,1,0,0,0
De gerechten waren wel lekker.,0,1,0,0,0
Het eten was niet lekker en de bediening was niet erg vriendelijk.,0,1,0,0,1
De keuken is eerder Belgisch-Frans (allerlei steakbereidingen) maar wel met uitstekende ingrediënten (super mals vlees).,0,1,0,0,0
De bediening is zeer vriendelijk en snel.,0,0,0,0,1
"Vooral het gegrilde vlees (cote à l'os, chateaubriand,...) draagt onze voorkeur weg.",0,1,0,0,0
"het intérieur is niet hip, maar degelijk.",1,0,0,0,0
"De gerechten zijn ook vrij klassiek, maar lekker.",0,1,0,0,0
Het restaurant is klassiek ingericht en dat straalt een charme uit.,1,0,0,0,0
"Wij hebben genoten van de maandsuggestie ""filet pure met asperges""; klassiek bereid met respect voor de groente.",0,1,0,0,0
Bovendien weten wij de attente service van het zaalpersoneel bijzonder te waarderen.,0,0,0,0,1
"Mijn favoriet is de Emanuelle met bananen, banenenlikeur en warme chocoladesaus.",0,1,0,0,0
"Ook de Na-aper met vanille, chocomousse, banaan en advokaat is zeer lekker.",0,1,0,0,0
De bediening is vlot en vriendelijk en er heerst vaak een gezellige drukte.,1,0,0,0,1
Prijzen zijn goed.,0,0,1,0,0
"Dit restaurant bevindt zich aan de Markt (het grote plein), wij wilden hier niet eten omdat we er al vanuit gingen dat de kwaliteit niet al te best zou zijn, het is hier heel toeristisch.",0,0,0,1,0
"Na enige tijd wandelen door de straten rondom het plein zagen we een gezellig tentje en besloten naar binnen te gaan, het bleek de achteringang te zijn.",1,0,0,0,0
"De prijzen zijn echt heel hoog, voor 4 dunne sneetjes verbrand stokbrood met knoflook betaal je 5,50, en tot onze grote teleurstelling kwam de pizza à +/- 13,50 uit de diepvries!",0,1,1,0,0
"Ook de bediening laat te wensen over, er kan geen glimlachje vanaf.",0,0,0,0,1
"LET OP: Als de ober je vraagt of je stokbrood met kruidenboter wilt hebben, dit kost 5,5- euro voor een bordje met 3 zielige stukjes stokbrood per persoon dus niet eens een mandje voor meer personen!",0,0,1,0,0
"De friet die je apart moet bestellen kosten ,- voor een hele kleine portie en het sausje van 3,- is veel te waterig.",0,1,0,0,0
"Drankjes zijn abnormaal duur, 6,- voor een cola en 9,50 voor een Belgisch biertje!",0,0,1,0,0
En dan durven ze als je nog even aan het natafelen bent ook nog te vragen om je tafel af te staan omdat er een groep van 10 man je tafeltje nodig heeft.,0,0,0,0,1
"Als je achteraf de ober aanspreekt over de prijs dan is hij hier bekend mee maar ligt het aan de locatie, maar ondertussen wel zonder uitleg bordjes stokbrood verkopen voor 5,5",0,0,1,0,0
"ZEER SLECHTE ERVARING slechte wijn wordt verkocht als huiswijn voor 18,50/1/2 liter men durft echter de lege fles niet laten zien omdat er op grote schaal bedrog wordt gepleegd met merk en kwaliteit frites maar half afgebakken, saus koud en op elk gerecht hetzelfde personeel is beschaamd voor de manier waarop ze het clienteel moeten bedriegen ZEKER GEEN AANRADER",0,1,0,0,1
".. buiten in de zon op het terras aan de Eiermarkt, een leuk pleintje grenzend aan de Markt.",0,0,0,1,0
"Dit bleek betrekking te hebben op de lunch, maar we konden deze gerust bestellen, (het was over zessen in de avond) de porties waren alleen wat kleiner volgens de ober.",0,0,0,0,1
"Nee dat hadden we niet, we zaten gezellig, leuke locatie, mensen kijken, prachtig weer!",1,0,0,1,0
"Na een dik half uurtje kwam mijn vissoep en die was voortreffelijk, mocht alleen wel wat warmer zijn.",0,1,0,0,1
Ook de escargots van mijn partner waren heerlijk.,0,1,0,0,0
"Daarna de mosselen, voor mij in witte wijn en voor mijn man met knoflook, 't Smaakte prima, mosselen wat aan de kleine kant.",0,1,0,0,0
De ober was correct en vriendelijk.,0,0,0,0,1
"Niet goedkoop, maar dat verwachtte we ook niet, ik vond Brugge over het algemeen genomen best prijzig, niet alleen Cafe Belfort.",0,0,1,0,0
"Ik zit er nu en we werden net gewoon uitgelachen door de ober omdat we ""maar 2 thee"" hadden besteld.",0,0,0,0,1
Zelfingenomen eikels!,0,0,0,0,1
"Het eten (3 gangen) werden op 40 minuten gebracht, voorgerecht was nog eetbaar, maar de waterzooi was meer bot dan kip en zag er verschrikkelijk wansmakelijk uit, het stoofvlees was ongelofelijk droog.",0,1,0,0,1
"We hadden een menu van 17 euro genomen, vooraf paté wat wel smaakte.",0,1,0,0,0
Biertje bij het eten waar ze 8 euro voor vroegen.,0,0,1,0,0
Ze probeerde nog van alles aan te smeren tijdens de maaltijd.,0,0,0,0,1
Zag er van de buitenkant leuk uit.,1,0,0,0,0
"Was niet verkeerd, smaak was redelijk tot goed.",0,1,0,0,0
"Maar kennelijk viel de klandizie tegen, want halverwege onze maaltijd begon men om 21.00 uur de lege tafeltjes op te ruimen en te verplaatsen naar de 'nachtstand '.",0,0,0,0,1
"Bediening was chagrijnig, er kon geen lachje vanaf.",0,0,0,0,1
"In een Fawlty Towers tafereel kreeg de vrouwelijke Basyl in ons bijzijn de mantel uitgeveegd van de vrouwelijke John Cleese, de uitbaatster.",1,0,0,0,0
Het arme wicht had per ongeluk de mosselen van onze buren aan ons geserveerd.,0,0,0,0,1
Plotseling werd de kom met mosselen door de vrouwelijke John Cleese onder mijn neus vandaan gerukt.,0,0,0,0,1
Mijn opmerking dat ik al had gegeten van de mosselen werd met een chagrijnige sneer beantwoord dat deze maaltijd in de vuilnisbak zou worden gedeponeerd.,0,0,0,0,1
enkele seconden later kwam ze doodleuk met een stalen gezicht dezelfde schaal opdienen bij onze buren.,0,0,0,0,1
Personeel niet vriendelijk.,0,0,0,0,1
Eten was van zeer slechte kwaliteit.,0,1,0,0,0
Wijn was niet te drinken.,0,1,0,0,0
Wat een vriendelijke bediening.,0,0,0,0,1
"Menu genomen met diverse kleine voorgerechtjes, geweldig lekker.",0,1,0,0,0
"Daarna visgerechten, ook echt goed.",0,1,0,0,0
"Het eten is er puur Grieks, de bediening ontzettend vriendelijk en attent.",0,1,0,0,1
Heel vriendelijk onthaal door de patron en kersverse gerechten met eerlijke wijnen.,0,1,0,0,1
Dolmades en een nooit geziene kwaliteit van de Moussaka;,0,1,0,0,0
"Mooie porties in een zeer gezellig kader, vlak aan de markt.",1,0,0,1,0
"zeer vriendelijke uitbater, ik heb er lekkere gegrilde inktvis gegeten, door zijn ligging nogal duur en vooral op toeristen gericht, maar toch geen slechte ervaring!",0,1,0,1,1
"De betere Wijn, gin en whisky zijn hier geen onbekende en de desserts zijn voor duimen en vingers op te eten en...",0,1,0,0,0
Witte sangria aan gunstig prijsje en heerlijke salade met crème brulee van geitenkaas!,0,1,1,0,0
Grappige en vriendelijke ober.,0,0,0,0,1
Ongelooflijk lekkere gerechten aan een ongelofelijke prijs!,0,1,1,0,0
De gastvrouw is een prima kokkin en Tom is attent en vriendelijk!,0,1,0,0,1
"Alles perfect op smaak, leuke en verrassende gerechten.",0,1,0,0,0
"Het toetje was wat aan de karige kant, maar de smaak was top.",0,1,0,0,0
De bediening vond ik vrij informeel voor de setting.,0,0,0,0,1
Er werd bij elk gerecht duidelijk uitgelegd wat het was en waar het vandaan kwam.,0,0,0,0,1
"Wat een topkok, wat een heerlijke amuses",0,1,0,0,0
Culinair een 10,0,1,0,0,0
Vriendelijke bediening,0,0,0,0,1
Alles wordt zeer origineel gebracht en de smaken zijn top!,0,1,0,0,0
Aangezien het mijn verjaardag was kreeg ik een speciaal bordje met een lekkere afsluiter.,0,1,0,0,0
Wij hebben hier heerlijk gegeten!,0,1,0,0,0
Lekkere wijn en hele vriendelijke bediening.,0,1,0,0,1
"Leuke muziek, kortom een hele goede keuze.",1,0,0,0,0
Wel reserveren want het is erg klein!,1,0,0,0,0
her restaurant heeft een beperkte kaart maar alle gerechten zijn copieus en lekker.,0,1,0,0,0
"de gastvrouw, tevens Brugse gids, maakt het verschil.",0,0,0,0,1
Wij hebben nog nooit zo slecht gegeten!,0,1,0,0,0
"1 uur wachten op een bruchetta, die een droog stukje brood was met wat platgebakken champignons erbij!",0,1,0,0,1
Hoofdgerecht was pasta met diepvrieszeevruchtenmix en nul komma nul smaak!,0,1,0,0,0
De enige garnituur was wat ongewassen peterselie die het gerecht volledig naar de knoppen hielp.,0,1,0,0,0
"Deze was (uit een potje), op een bord gesmeten met diepvries rode vruchten!!",0,1,0,0,0
Het kader is heel typisch Italiaans.,1,0,0,0,0
Super bediening & eten heel heel lekker!,0,1,0,0,1
Vriendelijke gastvrouw en no nonsense bediening.,0,0,0,0,1
De pizza en de pasta zijn lekker zonder meer.,0,1,0,0,0
Dit restaurant ademt gezelligheid uit.,1,0,0,0,0
Het eten was lekker.....mijn zoon zou een 5 sterren hebben gegeven....indien hij dit kon doen.,0,1,0,0,0
"Heel lekker salaatje met mooie verse saladesoorten, niet die die je dikwijls geserveerd krijgt, recht uit de zak!",0,1,0,0,0
"Slaatje afgewerkt met lekkere dressing, gebakken spekjes en goede feta.",0,1,0,0,0
Als hoofdgerecht een stukje gebakken zalm met krieltjes en verse groentjes!,0,1,0,0,0
Vooral dit laatste kunnen we appreciëren.,0,1,0,0,0
Dit komt in véél te weinig zaken voor en waardeert je gerecht echt op!,0,1,0,0,0
"Alles heel lekker, en zoals het een daglunch betaamt, in een uurtje geserveerd.",0,1,0,0,1
De vriendeljke bediening mogen we zeker ook niet na laten te vermelden.,0,0,0,0,1
"Geen spijt van gehad, het driegangen Marktmenu van 35,- was heerlijk.",0,1,0,0,0
Wij hebben heerlijk in dit restaurant gegeten.,0,1,0,0,0
"Het menu van 35,- was erg goed.",0,1,0,0,0
De smaken van de gerechten kwamen goed tot hun recht.,0,1,0,0,0
De sfeer in dit prachtige gebouw is ongedwongen en plezierig.,1,0,0,0,0
"Erg vlotte bediening, toffe sfeer en daarenboven zeer lekkere ribbetjes.",1,1,0,0,1
Prijs/kwaliteit dik in orde.,0,0,1,0,0
Enig minpuntje: moeilijk parking te vinden in de buurt,0,0,0,1,0
Vriendelijke ontvangst en heel vlotte bediening achteraf.,0,0,0,0,1
De kwaliteit van de schotels is heel goed (wel niet de ribs genomen) en de porties zijn enorm.,0,1,0,0,0
Prijs/kwaliteit is correct.,0,0,1,0,0
"het was even geleden... maar gisteren een onverwachte stop gemaakt, en natuurlijk niet kunnen weerstaan aan deze zoete verleidingen.... brownie met gember was superjammie!!!!!",0,1,0,0,0
hele lekkere patisserie!,0,1,0,0,0
ongelofelijke eclairs..,0,1,0,0,0
Maar het brood vind ik veeel te duur!,0,0,1,0,0
leuk dat je kan binnenkijken in de atelier!,1,0,0,0,0
Hier zit je tussen wanden vol boeken in een gezellig decor.,1,0,0,0,0
"Het ontbijt is verzorgd, vers en lekker.",0,1,0,0,0
De bediening is vlot en vriendelijk.,0,0,0,0,1
Maar in deze zaak namen ze wel erg hun tijd!,0,0,0,0,1
"Hoewel we vlot onze drankjes kregen, duurde het wel nogal lang totdat de man onze bestelling van eten kwam opnemen.",0,0,0,0,1
"Wel verzorgd, met beetje sla erbij.",0,1,0,0,0
Dienden hier 25 minuten op te wachten.,0,0,0,0,1
Kan toch niet zo lang duren.,0,0,0,0,1
Andere tafeltjes werden even traag bediend.,0,0,0,0,1
"Ik begrijp dat de vrouw in de keuken ook maar twee handen heeft, maar de man stond ondertussen achter de bar -als ik me niet vergis -met zijn gsm te spelen.",0,0,0,0,1
Ook na het eten duurde het minstens nog 10 min (en een wenkgebaar van ons) voor de man onze borden kwam afruimen en ons vroeg of we nog iets wensten.,0,0,0,0,1
"Deze kwam even traag als de rest van de bediening, dus zijn we gaan betalen aan de bar.",0,0,0,0,1
Dit vonden ze dan blijkbaar nogal onbeleefd.,0,0,0,0,1
Onvoorstelbaar dat zij niet begrijpen dat vele mensen na een uur middagpauze terug op hun werk moeten zijn en dat hier geen speling op zit!!,0,0,0,0,1
Pluspunt: het eten was lekker en verzorgd.,0,1,0,0,0
"Prijzen zijn ook echt aan de dure kant voor lunch, als ik ruim 15 euro betaal voor lunch heb ik op meeste bistro's daarvoor al een biefstuk+friet, vol-au-vent, of een verzorgd bord pasta.",0,0,1,0,0
"Het was aangenaam vertoefen, heel vriendelijk mensen en het eten was zeker naar behoren, een snelle degelijke hap.",0,1,0,0,1
Iemand die gek is op self-made ice tea is op het juiste adres.,0,1,0,0,0
"Super lekker eten, vers, leuk gebracht, grote portie.",0,1,0,0,0
"Super bediening, vriendelijk en attent.",0,0,0,0,1
"Uiterst gezellige familiezaak, waar ze 'service with a smile' hoog in het vaandel dragen.",1,0,0,0,1
De uitbaters leggen je er echt in de watten.,0,0,0,0,1
"Toppers zijn de verse chocolademelk, de Victoria spongecake, cheesecake en de 'scrambled eggs'-bagel.",0,1,0,0,0
"Allemaal huisgemaakt, uiteraard!",0,1,0,0,0
"De seizoensgebonden kaart, geweldige bediening en de prettige ambiance, maakt het dat dit restaurant zeer goed is!",1,0,0,0,1
Het was genieten van de atmosfeer en het eten.,1,1,0,0,0
"De broers brengen je een pure, verfijnde en kwaliteitsvolle keuken in een sprookjesachtig kader.",1,1,0,0,0
"Pomperlut is een sfeervol restaurant, mooi ingericht en cosy.",1,0,0,0,0
Weinig keus maar toch voldoende om je een lekker menuutje te laten serveren.,0,1,0,0,0
De service is een beetje koel maar toch correct.,0,0,0,0,1
"Een sfeervol, gezellig kader.",1,0,0,0,0
"Superlekker gegeten, meer dan gewoon.",0,1,0,0,0
"We gaan zeker terug, maar misschien alleen met vrouwen, want peter, die ons bediende was een streling voor het oog.",0,0,0,0,1
Per toeval in dit 'huisje' beland waar we op het binnenterras genoten hebben van een lekker stukje 'Limousin' vlees.,0,1,0,0,0
"Super toffe bediening, aangepaste wijntjes en dat in een mooi en rustig kader, weg van de drukte aan 't Zand en zijn toeristenvallen.",1,0,0,0,1
Het was een verademing voor ons om even uit de drukte van de markt in Brugge in alle rust en zeer sfeervol te genieten van een heerlijke maaltijd.,1,1,0,0,0
Het is er verzorgd en heel verse voedsel.,1,1,0,0,0
De chef toont een grote gedrevenheid en passie voor zijn vak.,0,0,0,0,1
"Heb hier al verschillende malen gegeten en telkens vlotte bediening, heel lekker om te eten, mooi gepresenteerd en ruime porties ook.",0,1,0,0,1
Heel redelijk van prijs en veel gerechten dat je ergens anders niet direct Zal vinden.,0,0,1,0,0
De Lasagne is super.,0,1,0,0,0
Mijn vriendin en ik heb hier lekker gegeten.,0,1,0,0,0
"Mooi, modern interieur en een kok waar je aan merkt dat hij enorm gepassioneerd met eten bezig is!",1,1,0,0,0
"De verse limonade vonden we wat bitter afsmaken maar het eten, in ons geval een salade met zalm en een quiche smaakten ongelooflijk goed.",0,1,0,0,0
"En dan heb ik het nog niet gehad over het dessert, een eigen versie van een snicker een absolute aanrader.",0,1,0,0,0
Wanneer je binnen stapt in dit restaurantje wordt je onder gedompeld in wat volgens mij de ideale wereld moet zijn volgens deze twee leuke jonge mensen.,1,0,0,0,0
"Op een uurtje tijd kom je tot rust, eet je fantastisch lekker en zie je twee mensen die voor 100% achter dit concept staan.",1,1,0,0,1
Wij hebben heerlijk gegeten en genoten van de lekkere wijn.,0,1,0,0,0
"Bediening was keurig, ambiance sfeervol en gezellig.",1,0,0,0,1
"Het Parkrestaurant is zeker de moeite waard, wel eerder te beoordelen als een totaalconcept: zeer vriendelijke en persoonlijke ontvangst, mooi, gezellig en stijlvol interieur, warme sfeer, goede achtergrondmuziek (wij zaten in het tweede gedeelte op een tussenverdieping, aan te raden)",1,0,0,0,1
"De keuken is op het niveau van de ""goede burgerkeuken"", verwacht geen topgastronomie.",0,1,0,0,0
De gerechten zijn heel lekker en de porties ruim er wordt met verse ingrediënten gewerkt.,0,1,0,0,0
"De bediening is vriendelijk en attent (veel personeel aanwezig) maar mist wat ervaring en vlotheid, soms nogal onhandig.",0,0,0,0,1
goed eten de bediening is ook heel attent en weet waar ze over praten zoals de wijn en wat vooreten je op je bord krijgt,0,1,0,0,1
Ook de persoonlijke aandacht van de chef is heel leuk ik zou iedereen aanraden dit restaurant een keer te bezoeken wel reserveren via internet,0,0,0,0,1
"Het menu was om van te smullen, de wijn paste uitstekend bij de gerechten, en we zijn zeer vriendelijk ontvangen.",0,1,0,0,1
"Onbeschofte bediening, zeer hoge prijzen, 51 euro voor 3 koffie, 3 ""appelgebak"" en 2 cola.",0,0,1,0,1
En als klap op de vuurpijl een grote mond.....de klant moet niet zeuren maar moest een fooi geven.,0,0,0,0,1
"Personeel kijkt je niet aan, kwakken je eten op je tafel en nemen niet eens de moeite om iets tegen je te zeggen.",0,0,0,0,1
Als je om brood vraag krijg je een stapel boterhammen uit een plastic zak.,0,1,0,0,0
En dat tegen de prijzen; 4 Euro 80 voor een pilsje en zes en halve Euro voor een glas witte huiswijn.,0,0,1,0,0
Prima ambiance en een aantrekkelijke kaart.,1,0,0,0,0
De gastvrouw is bijzonder attent.,0,0,0,0,1
Een aandachtspuntje wat mij betreft is het gebruik van kruiden; waar de soep naar mijn smaak juist een te uitgesproken pepersmaak had waardoor andere smaken worden overschaduwd waren de hertennootjes juist nogal 'laf' gekruid.,0,1,0,0,0
Gegeven het prijsniveau vind ik perfectie de norm en dat niveau is deze avond net niet gehaald.,0,1,0,0,0
"Vanaf het binnenkomen voelde ik mij hier thuis, alles klopte.",1,0,0,0,0
Vooral de babykreeft met waterzooi heeft me zeer aangenaam verrast.,0,1,0,0,0
"Eindelijk weer eens een klassieke keuken, vers en lekker zonder alteveel cinema!",0,1,0,0,0
"Prijs kwaliteit uitstekend, we waren met 4 en genoten van de maandmenu.",0,0,1,0,0
Wij zijn hier zaterdagavond met een groep van 17 mensen geweest en werden supervriendelijk ontvangen!,0,0,0,0,1
De bediening was zeer vlot.,0,0,0,0,1
Het eten was lekker.,0,1,0,0,0
Veel keuze en iedereen was tevreden over zijn/haar gerecht.,0,1,0,0,0
Een dikke pluim voor het personeel van deze zaak!,0,0,0,0,1
"Jammer genoeg hebben we dit de laatste jaren steeds meer zien wegdeemsteren tot een niveau vér beneden alle peil: klant-onvriendelijke patron, slecht eten en geen service...",0,1,0,0,1
Enkel en alleen de 'kching' van de kassa telt en ben je niet tevreden?,0,0,0,0,1
"Deze keer nam ik de vissoep 'kleine bouillabaise' deze was naar mijn mening zeer ondermaats, De soep smaakte niet naar vis, er was een groot stuk zalm in (wat ik niet graag lust: dus niet hun fout) er was de kop van een langoust in (lust ik wel graag) dus jammer genoeg enkel de kop.",0,1,0,0,0
De schelpen waren veel te ver en er waren krabbetjes in.,0,1,0,0,0
"Dus bij de vraag was het lekker: neen+de reden, dus je zou denken een kleine korting of een koffie, echter niets van dit.",0,1,0,0,1
De koffie betaalden we zelf en na voor het eerst in 6 jaar geen drinkgeld te hebben nagelaten zelfs geen goeie dag bij het buiten gaan.,0,0,0,0,1
"Vlees en vis van de beste kwaliteit, vriendelijk geserveerd op een professionele wijze.",0,1,0,0,1
Ik heb niets aan te merken op de kwaliteit van het eten maar het is gewoon te duur.,0,1,1,0,0
"De irish coffee komt de baas inderdaad aan tafel maken, je betaalt er 10 euro voor en dit is ook gewoon té duur.",0,0,1,0,1
"Supervriendelijke bediening, heel lekker eten en zeer hondvriendelijk!",0,1,0,0,1
We kregen zelfs onze vleesoverschot mee naar huis in een handig herbruikbaar microgolfvriendelijk potje.,0,0,0,0,1
Nadat wij de patroon van ons ongenoegen hadden op de hoogte gebracht heeft hij ons arrogant te woord gestaan en ons gewezen dat dit de normale porties zijn die hij zijn klanten voorschotelt.,0,0,0,0,1
"Al slecht gegeten, smaken kunnen nl verschillen, maar er ziek van zijn dat is echt niet meer normaal te noemen.",0,1,0,0,0
Voorgerechten: 'Licht gebakken tonijn' was doorbakken.,0,1,0,0,0
"'Scampi in de look' was niet overdreven, ze zwemden in de boter, ongeloofelijk veel look.",0,1,0,0,0
"Hoofdgerechten Gebakken ribbetjes met 3 sauzen, ribbetje was precies al eens opgewarmd geweest, de smaak was wat vreemd, maar ik dacht aan een vreemde marinade.",0,1,0,0,0
"De sausjes (huisgemaakt?) hadden precies meerdere kleuren (voor de duidelijkheid, dezelfde saus had verschillende kleuren na er in te hebben geroerd).",0,1,0,0,0
Ook hangde er veel vet aan de ribbetjes.,0,1,0,0,0
"De steak met bearnaisesaus van mijn vriendin werd saignant besteld, maar bien cuit geleverd, na dit duidelijk te maken antwoord de ober, oh ik zei bc maar ik wist het eigenlijk niet, zal wel saignant zijn, de steak was net niet zwart...",0,0,0,0,1
"De frietjes... wel om in dezelfde sfeer te blijven als andere commentaren, zelfs deze in de MacDonalds zijn beter.",0,1,0,0,0
Het slaatje dat er werd bijgegeven was ok.,0,1,0,0,0
"Het dessert was nog het beste, maar wij hadden geluk blijkbaar.",0,1,0,0,0
"Dezelfde tiramisu bij de buren was keihard en enkel warm aan de onderkant, klinkt als microgolf voor mij.",0,1,0,0,0
"Mijn vriendin had appeltaart, die ze wel ok vond.",0,1,0,0,0
De wijn... laat ons zeggen dat ik er al betere heb gedronken voor voor veel minder dan 22 euro.,0,1,1,0,0
"Na 10 minuten zijn we thuis, en mijn vriendin voelt het al komen, rechtstreeks naar het toilet.",0,1,0,0,0
"Ikzelf de ganse avond en nacht ongemakkelijk, het gevoel dat ik moet braken maar het komt niet.",0,1,0,0,0
"Toen we na een halfuur eindelijk ons eten aan tafel kregen, namen wij elk 1 hap van ons gerecht om dan tot besef te komen dat het niet te vreten was!",0,1,0,0,1
"De pasta carbonara was niks meer dan een harde laag koude kaas, room en doorweekte spaghetti, en de pannenkoeken waren precies gemaakt in een pan dat ze al dagen niet hadden gewassen.",0,1,0,0,0
"De ober (een jobstudent) ging terug naar de keuken met onze borden maar wij kregen deze gewoon terug, en de chef zei dat deze beide gerechten normaal waren en er niks mis mee was.",0,0,0,0,1
"Omdat mijn vriend amper 2 happen had genomen van zijn pasta, weigerde hij deze te betalen, waarna het keukenpersoneel heel frank deed en ons dwong om te betalen!!!!!!!",0,0,0,0,1
Fijn en gezellig familiaal restaurant.,1,0,0,0,0
Klasse maaltijden en positief qua prijs/kwaliteit.,0,1,1,0,0
"Toffe mensen met een fijne, vriendschappelijke en verzorgde uitstraling.",0,0,0,0,1
"Fijne en gezellige bediening, klasse maaltijden.",0,1,0,0,1
Voor mij zeker het tofste en leukste restaurantje in Oostende.,1,0,0,0,0
Ik zal hier nog geregeld binnenspringen en dan niet alleen voor het lekkere eten maar ook voor de gastvrijheid.,0,1,0,0,1
Ten eerste zijn we heel leuk ontvangen door het personeel.,0,0,0,0,1
Toen kwam het eten en dat was perfect!,0,1,0,0,0
Lekkerste lam en kip in tijden.,0,1,0,0,0
De couscous was daarnaast ook zeer goed bereid.,0,1,0,0,0
Alles tip top in orde... eten super lekker... hele vriendelijke bediening en nog zoveel meer... heel leuk ook voor familie gelegenheden... weinig geld en heel veel om te eten...,0,1,1,0,1
"Gezellig vernieuwd terras, maar omdat het frisjes was toch maar binnen gaan eten.",1,0,0,0,0
"Zeer verouderd restaurant, stoffige gordijnen, zitbanken en stoelen serieus beschadigd, mosselen natuur besteld.",1,0,0,0,0
3 haren (van de kok) tegen gekomen.,0,1,0,0,0
"Platte frietjes erbij gekregen, zure en lopende mayo.",0,1,0,0,0
"Mij zien ze daar niet meer, veel te duur voor zo'n slechte kwaliteit!",0,0,1,0,0
Maar dit was alles behalve goed.,0,1,0,0,0
Zéér onvriendelijk personeel eten was zeer matig.,0,1,0,0,1
Prijs kwaliteit verhouding klopt hier duidelijk niet.,0,0,1,0,0
"Dit is zeker geen aanrader, het eten is zeer flauw",0,1,0,0,0
"Als je graag goed eet is dit zeker niet een restaurant die je moet nemen, er zijn veel betere in Oostende, spijtig want de locatie is prachtig... op de markt",0,0,0,1,0
"Stel je geen toprestaurant voor, maar... wij werden vriendelijk ontvangen, kregen een correcte bediening en lekker eten.",0,1,0,0,1
"zijn er gaan eten op zondagavond 02 november met bon van groupon, hadden een brede keuze uit menu's, kregen een mooie tafel aan het venster met kaarslicht, goede en snelle bediening.",1,0,0,0,1
"het eten echt lekker, niets op aan te merken.",0,1,0,0,0
"We zaten op het terras vol in de herfstzon, heerlijk plekje!",1,0,0,0,0
Helaas moesten we ruim 20 minuten wachten tot dat we konden bestellen.,0,0,0,0,1
Wel redelijk lekkere soep en garnalen kroketten.,0,1,0,0,0
Maar de dame uit de bediening schold twee andere gasten uit om een meningsverschil op het bonnetje.,0,0,0,0,1
Even later werd mijn vriendin ook weggejaagd omdat ze de verkeerde deur naar de WC nam.,0,0,0,0,1
"Inderdaad, lang wachten, drank niet gekoeld, onbeleefde, neen, onbeschofte bediening, aangebrand voedsel en als je dan als klant voorzichtig een opmerking maakt, moet je (dixit) ""stoppen met zeveren""...",0,1,0,0,1
"Heel vuil, nauwelijks tafels afgeruimd.",1,0,0,0,0
"Warm, vuile vloeren, stinken, lange wachtrij...",1,0,0,0,1
Het is er nooit echt proper en het de vloer is er ook altijd zeer plakkerig.,1,0,0,0,0
Ook heb je veel dat het eten er koud is of dat er machines kapot zijn vb mc flurry.,0,1,0,0,0
Maar het personeel is er wel vriendelijk.,0,0,0,0,1
Aperitief OK -ongeveer 7' nadien komen de aperitiefhapjes...OK kan gebeuren.,0,1,0,0,1
Nadien kwam de rogge: zodanig uitgedroogd dat het onmogelijk was om het van de graat te krijgen.,0,1,0,0,0
-Dit was echt niet eetbaar.,0,1,0,0,0
Toen ik de opmerking maakte werd mij geantwoord dat de andere kant minder droog was.,0,0,0,0,1
Bij het binnenkomen reeds verbaasd dat er vast tapijt ligt in heel het restaurant.,1,0,0,0,0
"Was duidelijk 2de rangs vlees en was nauwelijks warm, sauzen zijn te verkrijgen in potjes van de frituur.",0,1,0,0,0
"De jongens van de bediening proberen hun best te doen, maar helaas kunnen zij het verdenken kalf niet redden.",0,0,0,0,1
Indien je favoriet bent van kruipende en vliegende insecten dan kom je wel aan je trekken.,1,0,0,0,0
"Vliegen komen mee eten, geplet ruggen tegen de ramen en Sebastian de spin in zijn enorme web bovenaan het achterste raam.... wel degelijk allemaal binnen te bewonderen.",1,0,0,0,0
De mosselen waren lekker en voor 13 euro krijg je ze nagenoeg nergens.,0,1,1,0,0
Friet met mayonaise was inbegrepen en het personeel was vriendelijk.,0,0,1,0,1
"Maar toen we daar ter plekke arriveerden, bleek het restaurant dicht, met vakantie.",0,0,0,0,1
Blijkbaar had niemand er aan gedacht ons hier van te verwittigen.,0,0,0,0,1
De prijzen aan de hoge kant en de service is zeer traag.,0,0,1,0,1
wil je lekker en goedkoop eten?,0,1,1,0,0
"op de markt te Kortrijk, met een leuke terras.",1,0,0,0,0
Een leuke plek op een prachtig Kortrijks plein.,0,0,0,1,0
Mooi kader.,1,0,0,0,0
Alles zeer correct en lekker.,0,1,0,0,0
Zeer mooi voor deze prijs.,0,0,1,0,0
Goede bediening.,0,0,0,0,1
Kwaliteit van de geserveerde wijnen per glas kon beter.,0,1,0,0,0
We waren goed ontvangen en direct naar de tafel begeleid.,0,0,0,0,1
Zeer aangenaam interieur.,1,0,0,0,0
Op het krijtbord waren er wijnsuggesties aan aan aantrekkelijke prijs.,0,0,1,0,0
"We hebben gekozen voor de tartaar van kingkrab, zeer lekker en fris bereid.",0,1,0,0,0
De vissoep en de huisgemaakte Garnaalkroketten deze zijn echt authentiek bereid.,0,1,0,0,0
Daarna een filet pur met pepersaus perfect gebakken.,0,1,0,0,0
Zeer goede gegaarde risotto.,0,1,0,0,0
"Zeker een aanrader zowel interieur, bediening, en eten.",1,0,0,0,1
